지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi)
137,상주,2017-01-13,-2.1,-5,719,3,1213
137,상주,2017-01-14,-5.5,-7.9,2339,-2.3,1229
137,상주,2017-01-15,-4.6,-9.4,633,.5,1459
137,상주,2017-01-16,-1.6,-6.2,744,5.3,1523
137,상주,2017-01-17,-2.5,-9.8,742,5,1602
137,상주,2017-01-18,.9,-3.6,235,5.1,1412
137,상주,2017-01-19,.8,-5,754,6.7,1536
137,상주,2017-01-20,-1.9,-4.7,2347,.9,1
137,상주,2017-01-21,-2.2,-6.8,756,2.7,1411
137,상주,2017-01-22,-4.2,-6.8,2331,0,231
137,상주,2017-01-23,-6.2,-9.8,650,-2.3,1525
137,상주,2017-01-24,-4,-7.4,737,.6,1400
137,상주,2017-01-25,-2.7,-7.5,431,2.5,1449
137,상주,2017-01-26,.8,-6.7,740,7.3,1552
137,상주,2017-01-27,1.9,-2.6,2351,7.1,326
137,상주,2017-01-28,0,-7.1,720,6.7,1540
137,상주,2017-01-29,2.4,.2,1,4.1,1539
137,상주,2017-01-30,-1.4,-5.8,2359,3.3,1
137,상주,2017-01-31,-2.7,-9.5,653,3.3,1437
137,상주,2017-02-01,-.9,-3.7,307,4.4,1454
137,상주,2017-02-02,-.6,-6.4,712,5.9,1407
137,상주,2017-02-03,3.3,-1.8,426,9.2,1458
137,상주,2017-02-04,4.8,-3.3,804,11.4,1432
137,상주,2017-02-05,4.2,2.1,2348,9,1126
137,상주,2017-02-06,.9,-2.1,2150,4.7,1441
137,상주,2017-02-07,.3,-4,557,6.9,1547
137,상주,2017-02-08,.1,-4.8,739,4.6,1526
137,상주,2017-02-09,-2.4,-5.6,2327,.8,1416
137,상주,2017-02-10,-4.4,-6.4,305,-.7,1345
137,상주,2017-02-11,-3.3,-7.2,534,1.9,1639
137,상주,2017-02-12,.1,-3.7,334,5.3,1639
137,상주,2017-02-13,1.7,-3.4,715,7.3,1457
137,상주,2017-02-14,1.6,-3.8,617,7.8,1504
137,상주,2017-02-15,3.4,-4.1,700,11.1,1542
137,상주,2017-02-16,6.5,-4.7,716,16.2,1513
137,상주,2017-02-17,5.7,-1.2,2354,11.8,416
137,상주,2017-02-18,-.2,-4.7,725,5.4,1531
137,상주,2017-02-19,2.8,-5,616,10.5,1416
137,상주,2017-02-20,2,-2.8,2338,8,641
137,상주,2017-02-21,.4,-6.1,722,8,1544
137,상주,2017-02-22,2.3,-.2,5,5,2324
137,상주,2017-02-23,1.1,-2,2352,5.2,1426
137,상주,2017-02-24,1.1,-3.7,646,7,1441
137,상주,2017-02-25,4.5,0,735,9.9,1428
137,상주,2017-02-26,4.6,-.8,518,11.1,1605
137,상주,2017-02-27,3.6,-3.3,714,12.3,1531
137,상주,2017-02-28,5.3,-3.4,700,13.9,1629
137,상주,2017-03-01,6.5,.3,603,12.8,1456
137,상주,2017-03-02,4.2,.3,2359,8.6,1628
137,상주,2017-03-03,4.6,-1.3,554,12.5,1543
137,상주,2017-03-04,6.8,-.7,634,15.8,1518
137,상주,2017-03-05,7.5,-.3,651,15.7,1544
137,상주,2017-03-06,3.2,-.2,2333,7.1,1343
137,상주,2017-03-07,0,-2.2,544,5,1517
137,상주,2017-03-08,1.3,-3,545,6,1501
137,상주,2017-03-09,5.4,-.2,434,11.6,1339
137,상주,2017-03-10,6.9,1,635,13.4,1454
137,상주,2017-03-11,7.3,-2.8,639,17.4,1539
137,상주,2017-03-12,9.9,-.5,657,19.3,1437
137,상주,2017-03-13,9.6,5,719,16.2,1441
137,상주,2017-03-14,6.7,2.1,423,13.5,1506
137,상주,2017-03-15,6,-2.4,651,14,1610
137,상주,2017-03-16,6.9,-1.8,621,14.9,1437
137,상주,2017-03-17,9.3,1.7,713,17.1,1430
137,상주,2017-03-18,9.9,2.8,607,18.4,1537
137,상주,2017-03-19,9.9,1.1,629,19.1,1538
137,상주,2017-03-20,7.5,.5,631,13,1549
137,상주,2017-03-21,9,4.7,2315,14.3,1515
137,상주,2017-03-22,8.9,2.3,447,15.6,1528
137,상주,2017-03-23,10.6,5.7,629,17.2,1422
137,상주,2017-03-24,8.9,2.7,652,15.1,1428
137,상주,2017-03-25,5.6,4.5,2327,7.8,1
137,상주,2017-03-26,6.6,4.3,453,10.7,1601
137,상주,2017-03-27,5.6,3.3,2316,10.2,1309
137,상주,2017-03-28,8.8,1.1,528,15,1344
137,상주,2017-03-29,10.1,4.4,335,17.6,1608
137,상주,2017-03-30,13.1,3.6,440,20.7,1522
137,상주,2017-03-31,8.5,6.3,2350,10.2,1
137,상주,2017-04-01,7,5.2,2202,11.6,1509
137,상주,2017-04-02,10.3,2.3,643,16.4,1539
137,상주,2017-04-03,14.1,6.5,632,21.5,1443
137,상주,2017-04-04,14.7,3.2,632,23.7,1453
137,상주,2017-04-05,14,11.3,543,18,1207
137,상주,2017-04-06,14.6,12.7,1,17.4,1607
137,상주,2017-04-07,15.9,9.1,505,24.3,1639
137,상주,2017-04-08,17.6,8.9,700,26.8,1443
137,상주,2017-04-09,13.3,10.1,2334,16.9,1
137,상주,2017-04-10,13.2,7.6,612,20.6,1444
137,상주,2017-04-11,12.6,7.3,405,20,1552
137,상주,2017-04-12,13.4,8.4,640,19.3,1424
137,상주,2017-04-13,14.7,7.1,614,22.7,1502
137,상주,2017-04-14,15.8,8,604,22.2,1134
137,상주,2017-04-15,19.4,11.4,558,26.9,1536
137,상주,2017-04-16,19.2,9.6,604,29.4,1356
137,상주,2017-04-17,12.5,11.2,352,14.9,10
137,상주,2017-04-18,14.9,9.3,608,23,1349
137,상주,2017-04-19,14.6,9.1,548,20.8,1550
137,상주,2017-04-20,12.3,9.4,2353,17.4,1115
137,상주,2017-04-21,14.3,6,600,22,1446
137,상주,2017-04-22,14,8.5,356,21.3,1513
137,상주,2017-04-23,15.8,5.5,553,25,1558
137,상주,2017-04-24,16.5,6.7,606,25.5,1559
137,상주,2017-04-25,17.6,9.7,502,24.5,1415
137,상주,2017-04-26,16.7,12.1,2357,22.4,1538
137,상주,2017-04-27,14.2,7.9,554,20.1,1413
137,상주,2017-04-28,16.8,6.3,647,24.8,1447
137,상주,2017-04-29,19,11,544,26.6,1510
137,상주,2017-04-30,22.1,11.1,552,30.8,1415
137,상주,2017-05-01,19.8,13.9,603,27.7,1618
137,상주,2017-05-02,17.2,7.8,547,26.8,1558
137,상주,2017-05-03,19,8.7,551,29.6,1603
137,상주,2017-05-04,20.4,10.3,543,29.5,1416
137,상주,2017-05-05,22.2,17.8,526,29.4,1325
137,상주,2017-05-06,18.1,12.9,524,24.4,1440
137,상주,2017-05-07,19.1,12.2,534,26.8,1418
137,상주,2017-05-08,19.2,10.9,457,24.9,1309
137,상주,2017-05-09,15.3,13.5,2031,17.9,1245
137,상주,2017-05-10,15.7,13.4,230,19.9,1523
137,상주,2017-05-11,18.5,11.8,534,26.8,1648
137,상주,2017-05-12,17.4,14.2,531,22.8,1504
137,상주,2017-05-13,19.4,13.5,511,27.7,1443
137,상주,2017-05-14,17.7,13.2,341,23.9,1431
137,상주,2017-05-15,17.5,11.5,534,24.3,1339
137,상주,2017-05-16,17.5,12.4,511,23.7,1625
137,상주,2017-05-17,19.6,12.4,537,27.7,1701
137,상주,2017-05-18,21.3,11.8,536,29.1,1304
137,상주,2017-05-19,23.6,16.3,515,30.8,1625
137,상주,2017-05-20,23.3,17.2,458,30.9,1450
137,상주,2017-05-21,23.5,16.7,701,29.5,1426
137,상주,2017-05-22,23.5,14.9,552,31.4,1501
137,상주,2017-05-23,21.3,14.4,538,28.5,1338
137,상주,2017-05-24,20.8,16.4,523,27.1,1526
137,상주,2017-05-25,21.6,14.2,538,29.5,1459
137,상주,2017-05-26,17.4,12.5,532,23.6,1541
137,상주,2017-05-27,19.4,10.5,546,28.2,1513
137,상주,2017-05-28,21.8,11.1,526,31.5,1520
137,상주,2017-05-29,26.6,20.2,505,34,1547
137,상주,2017-05-30,24.6,17.9,607,30.8,1717
137,상주,2017-05-31,23.4,16.2,413,31.7,1350
137,상주,2017-06-01,22.8,17.3,1707,30.3,1454
137,상주,2017-06-02,20.8,12.5,536,28.5,1527
137,상주,2017-06-03,20.8,15.7,223,26.6,1632
137,상주,2017-06-04,21.6,12.5,507,28.9,1633
137,상주,2017-06-05,21.1,12,555,30,1427
137,상주,2017-06-06,17.1,15.1,456,21.4,1356
137,상주,2017-06-07,18.3,16.5,414,20.9,1601
137,상주,2017-06-08,21.3,16.1,308,27.5,1631
137,상주,2017-06-09,23.6,17.1,615,31.2,1601
137,상주,2017-06-10,23.1,17.7,2345,28.4,1425
137,상주,2017-06-11,20.8,11.7,524,30.1,1545
137,상주,2017-06-12,20,13.5,523,27.1,1531
137,상주,2017-06-13,19.6,15,544,26.3,1526
137,상주,2017-06-14,21.9,13.6,538,29.7,1442
137,상주,2017-06-15,24.6,18.4,447,31.7,1529
137,상주,2017-06-16,23.8,16.7,506,31.7,1618
137,상주,2017-06-17,24.7,15.4,532,33.1,1618
137,상주,2017-06-18,27.5,18.8,601,36.2,1610
137,상주,2017-06-19,27.9,19.3,558,35.9,1548
137,상주,2017-06-20,25.8,21,601,31.4,1303
137,상주,2017-06-21,26,19.1,535,33.6,1459
137,상주,2017-06-22,26.6,20.1,515,35,1403
137,상주,2017-06-23,28.1,19.6,538,36.6,1513
137,상주,2017-06-24,25.6,20.6,2344,32.7,1329
137,상주,2017-06-25,22.8,19.3,2246,31.9,1353
137,상주,2017-06-26,22.5,19.5,36,27.7,1455
137,상주,2017-06-27,23.6,20.2,346,29.6,1645
137,상주,2017-06-28,26.3,21.1,136,32.9,1516
137,상주,2017-06-29,26.1,21.9,612,32.8,1550
137,상주,2017-06-30,27.4,20.4,513,34.1,1438
137,상주,2017-07-01,24.5,21.9,516,27.1,1609
137,상주,2017-07-02,25.5,23.4,531,29.1,1416
137,상주,2017-07-03,25.2,23.6,757,29.9,1359
137,상주,2017-07-04,26.3,23.1,943,31.9,1600
137,상주,2017-07-05,27.6,22.6,538,34,1632
137,상주,2017-07-06,26.9,22.1,528,33.7,1515
137,상주,2017-07-07,26.1,22.7,509,29,1314
137,상주,2017-07-08,25.3,22.6,911,29.8,1656
137,상주,2017-07-09,27.4,23,356,34.5,1352
137,상주,2017-07-10,26.7,24.1,116,30.4,1505
137,상주,2017-07-11,28.3,25.1,659,33.2,1555
137,상주,2017-07-12,28.4,25,535,33.7,1422
137,상주,2017-07-13,28.1,23.5,453,33.4,1513
137,상주,2017-07-14,26.6,23.1,412,34.5,1452
137,상주,2017-07-15,25,22.8,658,28,1511
137,상주,2017-07-16,25.1,22.9,1125,28.7,1435
137,상주,2017-07-17,25.5,22.2,2157,31.6,1200
137,상주,2017-07-18,26.8,22.2,238,31.8,1352
137,상주,2017-07-19,28.4,24,329,33.4,1505
137,상주,2017-07-20,28.9,23.7,536,34.3,1536
137,상주,2017-07-21,30.1,25.4,407,35.3,1421
137,상주,2017-07-22,29.6,26.8,440,33.9,1303
137,상주,2017-07-23,26.8,25.7,625,28.5,1735
137,상주,2017-07-24,27.5,24.5,1539,33,1211
137,상주,2017-07-25,25.7,22.7,2359,29.2,1115
137,상주,2017-07-26,25.7,21.4,406,31.3,1507
137,상주,2017-07-27,24.8,17.9,556,32.5,1545
137,상주,2017-07-28,26.1,22.4,243,32.2,1217
137,상주,2017-07-29,23.6,22.8,2344,25,1204
137,상주,2017-07-30,24.9,21.8,123,29.9,1530
137,상주,2017-07-31,23.7,22.3,2345,25.5,1224
137,상주,2017-08-01,26.1,22.1,145,32.4,1736
137,상주,2017-08-02,27.2,24.6,536,32.3,1425
137,상주,2017-08-03,27,22,501,32.4,1536
137,상주,2017-08-04,28.2,22.7,522,34.1,1553
137,상주,2017-08-05,29.8,24.5,548,35.4,1636
137,상주,2017-08-06,29.6,24.6,551,35.7,1621
137,상주,2017-08-07,28.6,23.9,102,33.6,1409
137,상주,2017-08-08,27.6,23.1,601,33,1436
137,상주,2017-08-09,24,22.4,845,26,1
137,상주,2017-08-10,24.5,23.1,2355,27.2,1244
137,상주,2017-08-11,25.3,22.4,338,31.7,1305
137,상주,2017-08-12,25.7,20.9,609,30.9,1426
137,상주,2017-08-13,23.8,20.9,309,26.6,946
137,상주,2017-08-14,21.7,20.7,408,23.5,1403
137,상주,2017-08-15,22.1,21.1,558,23.3,1332
137,상주,2017-08-16,24,21.1,412,28.8,1713
137,상주,2017-08-17,23.9,21.8,323,28.5,1538
137,상주,2017-08-18,25.6,22.5,407,30.8,1509
137,상주,2017-08-19,24.9,22.2,1937,31.1,1352
137,상주,2017-08-20,24.2,22.6,3,26.7,1635
137,상주,2017-08-21,25.6,22.3,610,31.7,1432
137,상주,2017-08-22,27.2,23.3,509,32.1,1408
137,상주,2017-08-23,28.3,24,519,33.4,1247
137,상주,2017-08-24,28.3,25.2,532,32.7,1303
137,상주,2017-08-25,26.2,21.6,2343,32,1422
137,상주,2017-08-26,23.7,18.9,2338,29.7,1525
137,상주,2017-08-27,22.3,16.2,547,30.4,1516
137,상주,2017-08-28,23.9,18.1,545,30.4,1336
137,상주,2017-08-29,22.7,18.5,2357,27.6,1413
137,상주,2017-08-30,18.7,16.2,2400,22.4,1517
137,상주,2017-08-31,21.1,15.1,330,28.2,1445
137,상주,2017-09-01,20.6,13.7,522,27.7,1603
137,상주,2017-09-02,19.6,13.4,610,26.6,1540
137,상주,2017-09-03,20.1,13.4,606,28.1,1640
137,상주,2017-09-04,20.6,14.6,527,27.5,1414
137,상주,2017-09-05,19.7,16.3,457,22.7,1439
137,상주,2017-09-06,21.1,18.7,2327,24.4,1406
137,상주,2017-09-07,21.6,18.2,503,27.4,1415
137,상주,2017-09-08,23.2,18.4,16,29.7,1449
137,상주,2017-09-09,21.6,16.3,639,28.5,1450
137,상주,2017-09-10,21.3,16.2,530,27.2,1424
137,상주,2017-09-11,19.8,16.7,726,22.1,1604
137,상주,2017-09-12,23.2,19,636,28.8,1536
137,상주,2017-09-13,20.2,13.7,545,28.2,1430
137,상주,2017-09-14,19.7,12.3,539,27.3,1436
137,상주,2017-09-15,19.9,15.2,506,26.2,1227
137,상주,2017-09-16,19.5,15,618,23.8,1336
137,상주,2017-09-17,21.2,17.1,402,29,1352
137,상주,2017-09-18,21,14.8,550,27.4,1357
137,상주,2017-09-19,22.7,15.7,629,28.1,1400
137,상주,2017-09-20,19.5,13.2,2357,25.1,1555
137,상주,2017-09-21,17,9.8,605,26.3,1523
137,상주,2017-09-22,18.3,11.4,644,26.3,1447
137,상주,2017-09-23,20.1,14.4,319,26.6,1405
137,상주,2017-09-24,20.7,14.6,539,28.3,1453
137,상주,2017-09-25,21.8,16.9,557,29.2,1340
137,상주,2017-09-26,20.7,14,610,28.1,1446
137,상주,2017-09-27,17.8,15.5,612,20.7,203
137,상주,2017-09-28,19.7,16.1,2349,25.4,1248
137,상주,2017-09-29,15.3,9.3,646,22.1,1523
137,상주,2017-09-30,15.2,7.1,616,25.6,1605
137,상주,2017-10-01,14.3,11.2,433,17.9,1513
137,상주,2017-10-02,19.2,14.2,1,25,1356
137,상주,2017-10-03,19.3,15.8,2300,26.1,1413
137,상주,2017-10-04,17.5,14.5,348,22.9,1346
137,상주,2017-10-05,16,11.3,656,21.5,1208
137,상주,2017-10-06,15.3,13.6,257,17.4,1634
137,상주,2017-10-07,19.4,15.2,451,25.6,1550
137,상주,2017-10-08,19.8,16,344,27.1,1518
137,상주,2017-10-09,20.7,15.4,522,27.7,1428
137,상주,2017-10-10,21.7,16.5,640,27.2,1501
137,상주,2017-10-11,18.2,14.3,2356,21.9,708
137,상주,2017-10-12,13.2,12.1,2357,14.3,1
137,상주,2017-10-13,13.3,7.8,643,20.1,1423
137,상주,2017-10-14,14.3,8.9,534,21.7,1457
137,상주,2017-10-15,14.2,9.5,636,19.6,1517
137,상주,2017-10-16,14.8,12,116,20.3,1540
137,상주,2017-10-17,14.5,8.9,551,21.7,1547
137,상주,2017-10-18,14.6,12.5,640,18.6,1214
137,상주,2017-10-19,14.2,8.7,646,20.5,1244
137,상주,2017-10-20,14.7,9.9,626,22.8,1435
137,상주,2017-10-21,13.7,8.4,556,22,1508
137,상주,2017-10-22,14.3,6.3,612,22.3,1158
137,상주,2017-10-23,12.3,7.3,647,18.5,1345
137,상주,2017-10-24,11,7.3,2352,18,1524
137,상주,2017-10-25,11.1,4.1,711,20.5,1420
137,상주,2017-10-26,11.4,5.9,441,18.7,1410
137,상주,2017-10-27,12.8,8.5,554,18.7,1307
137,상주,2017-10-28,14.9,8.1,512,22.2,1331
137,상주,2017-10-29,12.5,7,2355,19,1229
137,상주,2017-10-30,8.3,3.9,655,14.2,1456
137,상주,2017-10-31,9,.1,631,17.5,1339
137,상주,2017-11-01,13.7,6.3,16,19.5,1531
137,상주,2017-11-02,14.3,10.4,710,21.2,1253
137,상주,2017-11-03,13,8.3,2353,17.6,1131
137,상주,2017-11-04,8.7,4.9,707,14.7,1253
137,상주,2017-11-05,8.5,2.5,613,15.9,1328
137,상주,2017-11-06,9.5,.3,702,18.5,1536
137,상주,2017-11-07,13.9,5.6,622,21.7,1454
137,상주,2017-11-08,14.8,7.8,2350,20.2,1228
137,상주,2017-11-09,8.9,3.1,659,17,1453
137,상주,2017-11-10,9.5,.8,725,19.4,1601
137,상주,2017-11-11,6.5,1.2,2358,12.2,1439
137,상주,2017-11-12,5.1,-2.3,713,14,1518
137,상주,2017-11-13,6.4,-1,414,13.2,1604
137,상주,2017-11-14,10.2,5.5,2326,14,1238
137,상주,2017-11-15,5.7,3,736,10.4,1140
137,상주,2017-11-16,3.2,-1.4,2359,9.4,1446
137,상주,2017-11-17,3.2,-4.6,645,8,1449
137,상주,2017-11-18,1.6,-2.5,2324,7.9,33
137,상주,2017-11-19,.3,-4.4,703,5.5,1252
137,상주,2017-11-20,4.3,-.9,643,8.5,1325
137,상주,2017-11-21,3.3,-2.6,728,10.5,1353
137,상주,2017-11-22,2.7,-1.3,55,7.5,1948
137,상주,2017-11-23,2.1,-1.6,2253,5.2,1447
137,상주,2017-11-24,.7,-1.8,2253,5.3,1247
137,상주,2017-11-25,.5,-5.4,626,7.7,1432
137,상주,2017-11-26,3.7,-1,117,11,1521
137,상주,2017-11-27,2.4,-4,729,10.9,1448
137,상주,2017-11-28,5.5,-1.9,644,13.3,1603
137,상주,2017-11-29,7.9,3.6,2358,12.1,1229
137,상주,2017-11-30,1.3,-2.7,2351,6.8,1406
137,상주,2017-12-01,-.5,-5.1,748,4.6,1503
137,상주,2017-12-02,.6,-6.2,723,8.2,1527
137,상주,2017-12-03,1.2,-4.9,731,7.7,1606
137,상주,2017-12-04,1.5,-2.5,2356,6.1,1203
137,상주,2017-12-05,-2.6,-5.8,725,1.7,1317
137,상주,2017-12-06,-2,-6.5,143,4.3,1505
137,상주,2017-12-07,1.3,-2.2,51,6.4,1512
137,상주,2017-12-08,-1.8,-4.6,752,1.5,1428
137,상주,2017-12-09,.7,-2.6,225,6.5,1308
137,상주,2017-12-10,2.3,-2.5,209,7.8,1540
137,상주,2017-12-11,-3.7,-7.2,2357,.7,1
137,상주,2017-12-12,-6.6,-10.4,710,-1.9,1429
137,상주,2017-12-13,-5,-8.9,445,0,1539
137,상주,2017-12-14,-4.8,-11.2,747,1.1,1507
137,상주,2017-12-15,-1.1,-9.2,714,5.5,1359
137,상주,2017-12-16,-1.8,-5.4,2314,2.3,112
137,상주,2017-12-17,-4.5,-8.3,751,.2,1417
137,상주,2017-12-18,-.4,-9,409,6.1,1516
137,상주,2017-12-19,-1.5,-6.2,2355,4.4,3
137,상주,2017-12-20,-.9,-7.9,805,5.5,1450
137,상주,2017-12-21,.9,-3.6,2351,5.1,1433
137,상주,2017-12-22,1.8,-4.3,531,8.4,1449
137,상주,2017-12-23,3.2,-1.6,742,11.1,1447
137,상주,2017-12-24,1.9,-.1,659,5.6,1641
137,상주,2017-12-25,-.2,-2.2,802,3.1,1427
137,상주,2017-12-26,-.6,-4.8,2341,3.4,1438
137,상주,2017-12-27,-4.5,-7.8,556,.1,1434
137,상주,2017-12-28,-.6,-5.4,2,4.5,1601
137,상주,2017-12-29,3.6,.3,3,7.6,1424
137,상주,2017-12-30,1.1,-3.3,522,5.7,1431
137,상주,2017-12-31,2,-1.6,2258,5.6,1253
138,포항,2017-01-01,6.4,3.1,636,11.1,1453
138,포항,2017-01-02,8,3.3,256,12.9,1544
138,포항,2017-01-03,6.6,2.3,630,11.6,1435
138,포항,2017-01-04,6.8,2.2,511,12.2,1406
138,포항,2017-01-05,6.9,3.3,527,8.9,1116
138,포항,2017-01-06,6.7,3.7,2357,9.3,1256
138,포항,2017-01-07,6.5,1.2,732,10.6,2345
138,포항,2017-01-08,9.8,7.9,2352,11.1,823
138,포항,2017-01-09,6.9,3.1,2359,10.7,1502
138,포항,2017-01-10,2.5,0,842,6.3,1449
138,포항,2017-01-11,.2,-3.8,755,4,1442
138,포항,2017-01-12,2.9,-.3,243,8.6,1431
138,포항,2017-01-13,0,-3,750,5.6,1359
138,포항,2017-01-14,-3.6,-6.1,2357,.3,1347
138,포항,2017-01-15,-2.4,-8,735,3.9,1541
138,포항,2017-01-16,.6,-4.6,729,6.7,1441
138,포항,2017-01-17,2.2,-2.2,611,8.6,1426
138,포항,2017-01-18,3,0,154,6.8,1500
138,포항,2017-01-19,4,-.3,630,8.4,1336
138,포항,2017-01-20,.8,-2.8,2347,3.4,1
138,포항,2017-01-21,-1.1,-4.9,714,3.3,1506
138,포항,2017-01-22,-2.1,-5.2,2340,.7,1442
138,포항,2017-01-23,-3.7,-7.5,722,1.2,1522
138,포항,2017-01-24,-2.1,-6.2,719,3.4,1539
138,포항,2017-01-25,0,-4.5,728,6,1517
138,포항,2017-01-26,3,-3.5,725,9.7,1556
138,포항,2017-01-27,5.6,1.7,2347,9,1419
138,포항,2017-01-28,4.4,-1.6,714,10.4,1537
138,포항,2017-01-29,5.9,4.7,531,7.2,1550
138,포항,2017-01-30,3,-1.1,2400,5.6,243
138,포항,2017-01-31,1.5,-4.3,721,7.9,1601
138,포항,2017-02-01,1.9,-1.3,536,7.4,1533
138,포항,2017-02-02,2.5,-3.3,653,9.5,1543
138,포항,2017-02-03,5,-.1,440,10.5,1447
138,포항,2017-02-04,8.9,2.6,630,15.2,1522
138,포항,2017-02-05,7.9,4.1,2352,14.3,1401
138,포항,2017-02-06,3.5,.7,2358,7.9,1421
138,포항,2017-02-07,3.5,-1.4,719,8.7,1350
138,포항,2017-02-08,4.7,1,737,9.1,1519
138,포항,2017-02-09,.4,-4.1,2354,4.6,1419
138,포항,2017-02-10,-2.6,-5.8,600,1.5,1500
138,포항,2017-02-11,-1.5,-5.9,410,3.8,1450
138,포항,2017-02-12,1.8,-3.1,512,7.5,1527
138,포항,2017-02-13,4,-1.6,715,9.5,1507
138,포항,2017-02-14,3.6,.2,706,7.4,1240
138,포항,2017-02-15,6.8,.1,210,13.4,1555
138,포항,2017-02-16,12.1,4.8,225,17.8,1523
138,포항,2017-02-17,11,3.3,2354,15.1,1233
138,포항,2017-02-18,2.8,-1,742,6.7,1334
138,포항,2017-02-19,5.4,-.7,618,12.5,1510
138,포항,2017-02-20,7.4,.3,2354,11.5,1103
138,포항,2017-02-21,3.1,-2.1,725,7.2,1512
138,포항,2017-02-22,5.7,3,51,7,2118
138,포항,2017-02-23,4,.2,2355,6.4,1
138,포항,2017-02-24,2.3,-2.6,650,7.9,1626
138,포항,2017-02-25,5.2,-.5,311,11,1508
138,포항,2017-02-26,5.8,1,526,9.7,1239
138,포항,2017-02-27,6,4.1,2355,7.9,1518
138,포항,2017-02-28,8,2.4,641,14.4,1553
138,포항,2017-03-01,9.3,4.9,521,14.3,1335
138,포항,2017-03-02,6.6,3.6,2356,10.1,1421
138,포항,2017-03-03,6.9,0,646,13.9,1604
138,포항,2017-03-04,9.6,5.2,559,16.5,1443
138,포항,2017-03-05,10.3,5.1,517,16.7,1612
138,포항,2017-03-06,6.4,1.5,2359,9.5,1440
138,포항,2017-03-07,2.4,-.4,627,7.1,1458
138,포항,2017-03-08,2.6,-1.9,510,7.3,1519
138,포항,2017-03-09,7.2,.9,645,13.4,1529
138,포항,2017-03-10,7.3,2.9,603,12.5,1319
138,포항,2017-03-11,8.5,2.6,631,13.6,1534
138,포항,2017-03-12,12,4.9,649,19.4,1421
138,포항,2017-03-13,10,8.4,705,12.2,3
138,포항,2017-03-14,7.4,4.6,2205,11.1,1240
138,포항,2017-03-15,6.8,2.1,705,10.5,1340
138,포항,2017-03-16,8.5,2.6,644,14.1,1340
138,포항,2017-03-17,9.6,4.2,646,14.5,1550
138,포항,2017-03-18,11.2,5.9,420,17.2,1637
138,포항,2017-03-19,10.7,7,618,14.9,1242
138,포항,2017-03-20,9.1,4.8,631,13.6,1300
138,포항,2017-03-21,7.6,4.4,2348,13.3,1052
138,포항,2017-03-22,9.4,2.3,505,15.5,1546
138,포항,2017-03-23,10.6,8.5,649,13.9,1243
138,포항,2017-03-24,9.6,8.5,642,11.2,1407
138,포항,2017-03-25,9.2,5.8,2337,11.9,1142
138,포항,2017-03-26,7.3,5.2,454,10.6,1526
138,포항,2017-03-27,7.2,4.1,552,12,1426
138,포항,2017-03-28,9.4,4.3,545,13.2,1457
138,포항,2017-03-29,11.9,7,633,16.9,1501
138,포항,2017-03-30,12.3,7.6,638,17.8,1201
138,포항,2017-03-31,9.7,7.6,2302,11.6,1
138,포항,2017-04-01,7.7,5.9,2246,9.9,1604
138,포항,2017-04-02,8.7,3.6,647,12.2,1444
138,포항,2017-04-03,15.2,8.1,1,22.3,1638
138,포항,2017-04-04,17.8,10.7,536,24.2,1549
138,포항,2017-04-05,16.4,14.8,553,18.2,1239
138,포항,2017-04-06,17.6,15.4,2357,19.9,1554
138,포항,2017-04-07,14.7,11.5,604,18.8,1046
138,포항,2017-04-08,17.5,11.4,345,27.6,1534
138,포항,2017-04-09,13.1,11.9,2331,14.2,1441
138,포항,2017-04-10,12.1,10.7,446,13.7,1143
138,포항,2017-04-11,11.7,9.2,420,16,1440
138,포항,2017-04-12,14.1,10.5,19,19.5,1547
138,포항,2017-04-13,16.4,8.7,610,22.9,1604
138,포항,2017-04-14,18.3,14.2,609,22.8,1441
138,포항,2017-04-15,21.3,15.9,620,27.6,1550
138,포항,2017-04-16,22.4,16.1,323,29.3,1507
138,포항,2017-04-17,15.3,13.3,1446,20,1
138,포항,2017-04-18,16.8,11.8,623,23.8,1532
138,포항,2017-04-19,15.3,10.3,617,21.7,1623
138,포항,2017-04-20,15.4,12.8,2400,20,1243
138,포항,2017-04-21,14.5,11.4,558,20.1,1227
138,포항,2017-04-22,13,10.4,516,15.4,1653
138,포항,2017-04-23,16.2,9.1,553,22.1,1623
138,포항,2017-04-24,18.6,10.9,558,25.3,1525
138,포항,2017-04-25,20.4,15.6,431,24.9,1452
138,포항,2017-04-26,14.6,12.2,2358,19.7,1
138,포항,2017-04-27,14.2,10.2,611,18.2,1244
138,포항,2017-04-28,18.8,11.4,553,26.3,1600
138,포항,2017-04-29,20.5,13,335,27.3,1647
138,포항,2017-04-30,25.3,19.6,524,31.3,1422
138,포항,2017-05-01,16.4,12.9,2353,23.6,1
138,포항,2017-05-02,14.6,10,339,18.9,1406
138,포항,2017-05-03,17.6,10.2,618,24.2,1629
138,포항,2017-05-04,20.2,13.9,549,25.8,1412
138,포항,2017-05-05,22.1,18.9,522,27.8,1312
138,포항,2017-05-06,20.4,16.7,715,25.1,1625
138,포항,2017-05-07,21.5,15,515,28,1558
138,포항,2017-05-08,23.1,17,400,28.6,1325
138,포항,2017-05-09,16.6,14.4,2120,21.6,1
138,포항,2017-05-10,17.8,14.4,1,21.8,1657
