지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi)
108,서울,2023-04-27,12.9,5.1,610,20,1526
108,서울,2023-04-28,15.7,9,613,21.3,1444
108,서울,2023-04-29,13.2,9.9,2144,15.8,755
108,서울,2023-04-30,12.7,7.9,430,17.9,1507
108,서울,2023-05-01,14.6,9.8,558,20.8,1623
108,서울,2023-05-02,16.7,9.1,523,23.7,1552
108,서울,2023-05-03,19.5,12.4,626,26.2,1509
108,서울,2023-05-04,21.4,15.6,547,25.8,1435
108,서울,2023-05-05,18.4,15.5,2358,21.6,1
108,서울,2023-05-06,12.6,11.7,838,15.5,1
108,서울,2023-05-07,14.4,11.1,2327,18.6,1635
108,서울,2023-05-08,15.3,7.9,547,22,1340
108,서울,2023-05-09,17,10,550,24.4,1500
108,서울,2023-05-10,18.4,10.7,551,26,1546
108,서울,2023-05-11,19.5,12.8,545,26.7,1423
108,서울,2023-05-12,18.4,13.1,551,24.7,1426
108,서울,2023-05-13,17.8,12.6,608,23.9,1417
108,서울,2023-05-14,18.1,12.9,520,23.8,1400
108,서울,2023-05-15,20.6,12.8,520,27.9,1546
108,서울,2023-05-16,24,17.2,515,31.2,1436
108,서울,2023-05-17,23.5,18.6,442,28.7,1310
108,서울,2023-05-18,21.2,18.8,2358,27.6,1326
108,서울,2023-05-19,22.3,16.7,531,27.8,1409
108,서울,2023-05-20,21.2,16.6,2313,26.7,1200
108,서울,2023-05-21,17.8,15.3,603,21.9,1608
108,서울,2023-05-22,20.3,15.9,412,26.8,1622
108,서울,2023-05-23,20.5,14.1,534,26.9,1650
108,서울,2023-05-24,20.6,14.8,535,25.9,1329
108,서울,2023-05-25,21.2,15.7,534,27.4,1403
108,서울,2023-05-26,21.4,15.8,544,27.3,1522
108,서울,2023-05-27,19.3,18.6,431,20.7,851
108,서울,2023-05-28,19.2,18.4,649,20.2,1315
108,서울,2023-05-29,23.2,19,1,28.5,1646
108,서울,2023-05-30,24,20.5,543,28.9,1454
108,서울,2023-05-31,22.8,18.8,506,28.2,1625
108,서울,2023-06-01,22.8,19.7,528,26.3,1707
108,서울,2023-06-02,20.4,17.9,601,25,1648
108,서울,2023-06-03,22,16.6,607,27.8,1423
108,서울,2023-06-04,22.1,16.9,537,28,1627
108,서울,2023-06-05,21.5,17.6,532,26.3,1532
108,서울,2023-06-06,20.3,17.3,537,25.2,1335
108,서울,2023-06-07,21.4,18.9,332,25.7,1723
108,서울,2023-06-08,20.4,18.3,2339,23.9,1613
108,서울,2023-06-09,23.3,18.3,524,28.4,1646
108,서울,2023-06-10,23.2,19.6,2332,28.5,1248
108,서울,2023-06-11,22.1,17.9,422,27.3,1710
108,서울,2023-06-12,22.2,18.4,610,27.5,1353
108,서울,2023-06-13,22,19.2,556,26,1313
108,서울,2023-06-14,20.6,17.5,508,25,1258
108,서울,2023-06-15,22.7,17.7,545,28.3,1516
108,서울,2023-06-16,23.7,19.1,501,28.9,1535
108,서울,2023-06-17,24.2,18.9,540,30.2,1515
108,서울,2023-06-18,25.9,20.8,518,32.6,1636
108,서울,2023-06-19,28.5,23.3,353,34,1455
108,서울,2023-06-20,24.7,21.4,2356,26.4,1040
108,서울,2023-06-21,20.5,19.2,344,22.1,1522
108,서울,2023-06-22,22.5,18.9,524,26.4,1529
108,서울,2023-06-23,24.4,20,309,29.9,1650
108,서울,2023-06-24,26.4,21.9,514,31.1,1540
108,서울,2023-06-25,28.2,22.8,545,33.1,1529
108,서울,2023-06-26,24.2,22.3,606,27.5,1
108,서울,2023-06-27,25.3,21.4,525,29.1,1657
108,서울,2023-06-28,26.5,24.2,447,30.1,1453
108,서울,2023-06-29,24.2,23.2,2343,25.9,7
108,서울,2023-06-30,25.3,23.2,1,29.1,1603
108,서울,2023-07-01,27.7,23.3,321,32.9,1459
108,서울,2023-07-02,26.7,23.5,543,30.6,1617
108,서울,2023-07-03,29.1,24.1,524,34.9,1616
108,서울,2023-07-04,26.1,24.5,2004,29.2,1239
108,서울,2023-07-05,24.5,22.1,648,27.1,1308
108,서울,2023-07-06,27.3,22.4,545,31.8,1435
108,서울,2023-07-07,26.7,23.3,2345,31.4,1447
108,서울,2023-07-08,25.6,22.4,346,29.7,1541
108,서울,2023-07-09,24.7,21.6,1208,27,849
108,서울,2023-07-10,26.3,22.9,626,30.9,1518
108,서울,2023-07-11,23.5,21.6,1733,25.9,807
108,서울,2023-07-12,25.8,22,1,29.1,1552
108,서울,2023-07-13,25.2,24.7,1215,26.5,943
108,서울,2023-07-14,24.6,23.9,206,25.1,1026
108,서울,2023-07-15,24.5,23.7,2358,25.7,1211
108,서울,2023-07-16,24.6,23.7,1,25.4,1745
108,서울,2023-07-17,25.5,23.7,446,27.8,1437
108,서울,2023-07-18,25.2,24.1,527,27.7,1721
108,서울,2023-07-19,27.2,22.5,527,32.4,1629
108,서울,2023-07-20,27.9,24,549,32.8,1547
108,서울,2023-07-21,29.5,24.6,554,34.3,1628
108,서울,2023-07-22,27.7,24.6,2142,32.5,1227
108,서울,2023-07-23,25.2,24.5,752,25.8,1515
108,서울,2023-07-24,26.9,24.6,521,30,1527
108,서울,2023-07-25,27.8,25.8,428,30.5,1432
108,서울,2023-07-26,27.6,24.9,606,31.1,1539
108,서울,2023-07-27,28.4,24.4,539,32.2,1300
108,서울,2023-07-28,29.5,25.4,536,34.1,1416
108,서울,2023-07-29,29.1,26.1,442,33.3,1527
108,서울,2023-07-30,28.8,24.9,550,34.9,1555
108,서울,2023-07-31,28.7,25.6,3,33.4,1440
108,서울,2023-08-01,29.9,25.5,536,34.2,1646
108,서울,2023-08-02,29.7,26.8,519,33.7,1436
108,서울,2023-08-03,29.5,25.8,615,33.8,1446
108,서울,2023-08-04,30,26.5,520,34.4,1634
108,서울,2023-08-05,30.3,26.4,611,34.9,1548
108,서울,2023-08-06,29.8,27,1606,33,1403
108,서울,2023-08-07,30.4,27.3,540,34.6,1546
108,서울,2023-08-08,30.9,26.4,553,35.8,1600
108,서울,2023-08-09,28.3,25.1,2358,31.6,1102
108,서울,2023-08-10,22.2,20.9,1954,25.1,1
108,서울,2023-08-11,23.5,21.6,1,24.9,1703
108,서울,2023-08-12,23.3,22.5,2247,24.1,1
108,서울,2023-08-13,27,22.6,1,31.1,1745
108,서울,2023-08-14,28.1,24.8,602,31.9,1425
108,서울,2023-08-15,28.6,24.7,612,32.7,1503
108,서울,2023-08-16,27.3,24.7,540,31.6,1352
108,서울,2023-08-17,28.2,24.5,615,32.4,1349
108,서울,2023-08-18,29.1,25.5,547,33.3,1413
108,서울,2023-08-19,29.1,26.4,620,33.6,1528
108,서울,2023-08-20,28.3,25.5,459,31.8,1348
108,서울,2023-08-21,29.5,26,614,33.6,1402
108,서울,2023-08-22,27.6,25.8,2220,32.2,1356
108,서울,2023-08-23,24.8,23.2,2400,27.2,932
108,서울,2023-08-24,25.1,22.3,434,27.8,1419
108,서울,2023-08-25,26.5,24,555,30,1618
108,서울,2023-08-26,26.4,23.3,636,30.3,1545
108,서울,2023-08-27,26.1,22.7,505,29.6,1613
108,서울,2023-08-28,22.7,20.8,853,25.6,1
108,서울,2023-08-29,23.9,22.5,2034,25.5,1029
108,서울,2023-08-30,22.8,21.5,2353,24.5,1230
108,서울,2023-08-31,23.9,21,547,28.9,1534
108,서울,2023-09-01,24.5,19.7,610,29.6,1543
108,서울,2023-09-02,25.4,19.7,639,30.8,1536
108,서울,2023-09-03,25.8,23.1,749,28.8,1414
108,서울,2023-09-04,27,24.3,625,30.2,1607
108,서울,2023-09-05,28.5,25,707,32.8,1440
108,서울,2023-09-06,27.9,24,635,32.1,1550
108,서울,2023-09-07,26.3,20.9,643,31.6,1501
108,서울,2023-09-08,25.3,19.6,622,30.5,1432
108,서울,2023-09-09,25.8,20.8,627,31.2,1555
108,서울,2023-09-10,25.7,22,616,29.6,1445
108,서울,2023-09-11,25.5,23.1,617,29.8,1533
108,서울,2023-09-12,25.7,21.7,642,29.8,1419
108,서울,2023-09-13,22.1,19.6,2112,24.6,1
108,서울,2023-09-14,23.4,19.2,610,27.2,1148
108,서울,2023-09-15,22.3,20.3,709,24.3,1544
108,서울,2023-09-16,23.9,22,233,26.6,1442
108,서울,2023-09-17,24.7,22,416,28,1524
108,서울,2023-09-18,24.7,22.1,616,28.9,1238
108,서울,2023-09-19,24.1,21.6,555,27.2,1317
108,서울,2023-09-20,20.6,18.8,2351,23.9,1
108,서울,2023-09-21,20.1,17.5,2349,23.6,1442
108,서울,2023-09-22,20.5,15.2,626,26.7,1511
108,서울,2023-09-23,21.8,16.3,643,27.6,1418
108,서울,2023-09-24,21.8,17.9,635,26.2,1440
108,서울,2023-09-25,21.6,17.9,450,26,1327
108,서울,2023-09-26,19.9,18.6,510,20.8,1355
108,서울,2023-09-27,21.5,20,632,23.7,1433
108,서울,2023-09-28,22.7,19.6,634,27.3,1422
108,서울,2023-09-29,21.1,17.4,634,26.9,1444
108,서울,2023-09-30,19.7,17.1,2359,22.2,1659
108,서울,2023-10-01,18.4,14.4,652,23.7,1511
108,서울,2023-10-02,18.2,12.9,657,24.6,1538
108,서울,2023-10-03,17.5,14.4,250,22.5,1521
108,서울,2023-10-04,17.3,14.2,647,23.2,1257
108,서울,2023-10-05,14.2,9.9,640,19.2,1556
108,서울,2023-10-06,15.5,9.6,641,21.5,1447
108,서울,2023-10-07,16.8,11.7,630,21.2,1543
108,서울,2023-10-08,17.1,15.2,531,19.5,1555
108,서울,2023-10-09,17.4,14.1,2359,22.4,1526
108,서울,2023-10-10,17.1,11.9,617,23.5,1523
108,서울,2023-10-11,17.6,12.9,719,24,1529
108,서울,2023-10-12,17.5,12,642,24.1,1325
108,서울,2023-10-13,17.5,14.3,613,21.5,1236
108,서울,2023-10-14,14.7,12.9,2356,18.2,1537
108,서울,2023-10-15,16.1,10.9,636,21.2,1533
108,서울,2023-10-16,14.7,10.7,2354,19.6,1403
108,서울,2023-10-17,13.8,7.5,652,20.9,1533
108,서울,2023-10-18,15.7,9.2,706,21.6,1457
108,서울,2023-10-19,17,14.9,2354,18.9,1450
108,서울,2023-10-20,11.6,7.2,2352,15.1,1357
108,서울,2023-10-21,10.4,5.9,409,16.6,1446
108,서울,2023-10-22,12.5,5.4,712,18.7,1451
108,서울,2023-10-23,15.2,11.1,701,21.4,1437
108,서울,2023-10-24,15.6,11.2,557,19.3,1156
108,서울,2023-10-25,16.6,12.7,709,21.9,1436
108,서울,2023-10-26,17.2,14.6,2337,21.1,1346
108,서울,2023-10-27,15.7,12.6,2357,20.2,1457
108,서울,2023-10-28,14.2,9.4,717,20.7,1417
108,서울,2023-10-29,14.9,9.8,656,21.8,1407
108,서울,2023-10-30,15.1,9.7,657,21.9,1442
108,서울,2023-10-31,16.5,12.7,204,20.8,1427
108,서울,2023-11-01,19,17.2,452,20.6,1504
108,서울,2023-11-02,20.8,18.7,2305,25.9,1442
108,서울,2023-11-03,19.5,17.7,2341,22.4,1225
108,서울,2023-11-04,17.4,14.1,724,20.9,1459
108,서울,2023-11-05,17.3,15.1,738,20.4,1917
108,서울,2023-11-06,13.3,6.6,2333,19.3,352
108,서울,2023-11-07,5.8,3.6,810,9.9,1504
108,서울,2023-11-08,8.4,1.8,709,16.1,1503
108,서울,2023-11-09,11.4,5.9,642,18.4,1445
108,서울,2023-11-10,3.4,.5,2356,9.1,1
108,서울,2023-11-11,1.7,-1.9,709,6.7,1517
108,서울,2023-11-12,1.2,-2,730,5.7,1515
108,서울,2023-11-13,2,-2.2,708,6.7,1446
108,서울,2023-11-14,5,-.8,732,10.8,1520
108,서울,2023-11-15,7,2,706,12.5,1326
108,서울,2023-11-16,6.6,5.7,2342,7.4,1525
108,서울,2023-11-17,1.6,-1.9,2359,5.9,45
108,서울,2023-11-18,.6,-3.8,720,5.7,1505
108,서울,2023-11-19,5.9,-.3,154,13.4,1424
108,서울,2023-11-20,6.2,1.8,710,12.8,1511
108,서울,2023-11-21,7.4,1.4,714,14.8,1521
108,서울,2023-11-22,9.5,2.9,704,15.1,1458
108,서울,2023-11-23,9.9,1.9,2358,14.6,1349
108,서울,2023-11-24,-1.5,-4.4,2356,2.2,1353
108,서울,2023-11-25,-1.3,-5.9,723,4,1440
108,서울,2023-11-26,4,-.1,32,7.2,1449
108,서울,2023-11-27,6.2,4.4,419,9.3,1553
108,서울,2023-11-28,1.3,-1.2,2354,5.2,1
108,서울,2023-11-29,-1.4,-4,2354,3,1422
108,서울,2023-11-30,-4.3,-7.3,721,-.5,1444
108,서울,2023-12-01,-3.2,-6.8,646,.7,1544
108,서울,2023-12-02,2,-4.4,327,8,1516
108,서울,2023-12-03,.8,-2.8,700,6,1430
108,서울,2023-12-04,2.7,-3,750,9.4,1532
108,서울,2023-12-05,6.8,3.8,1,12.6,1518
108,서울,2023-12-06,6.1,3.9,358,8.7,1848
108,서울,2023-12-07,6.6,.8,709,11.4,1408
108,서울,2023-12-08,11.2,5.1,333,16.8,1434
108,서울,2023-12-09,13.7,11.7,2346,16.2,1413
108,서울,2023-12-10,11.4,6.7,801,15.5,1448
108,서울,2023-12-11,8.9,5,2314,12.3,4
108,서울,2023-12-12,5.4,3.5,2334,9.3,1536
108,서울,2023-12-13,6.8,2.6,419,10.3,1459
108,서울,2023-12-14,7.6,6.2,2315,9.1,127
108,서울,2023-12-15,4.9,3.7,2359,6.2,1
108,서울,2023-12-16,-4.1,-9.9,2400,3.8,1
108,서울,2023-12-17,-9.8,-12.4,758,-6.4,1452
108,서울,2023-12-18,-7.7,-12.2,511,-3.6,1358
108,서울,2023-12-19,-3.7,-8.2,548,.2,1402
108,서울,2023-12-20,-7.4,-11.9,2359,-2.1,1
108,서울,2023-12-21,-11.7,-14.4,705,-8,1515
108,서울,2023-12-22,-11.6,-14.7,732,-8,1425
108,서울,2023-12-23,-6.8,-12.7,511,-.9,1547
108,서울,2023-12-24,-2.2,-5.6,622,3,1440
108,서울,2023-12-25,-.7,-2.7,2315,2.1,1604
108,서울,2023-12-26,1.9,-2.6,1,7.2,1452
108,서울,2023-12-27,1.5,-2.8,813,6.8,1549
108,서울,2023-12-28,1.2,-1.7,620,4.4,1453
108,서울,2023-12-29,1.3,-1.5,725,4.6,1438
108,서울,2023-12-30,.6,-.9,237,2.1,2354
108,서울,2023-12-31,2.1,.6,2343,4.3,1550
112,인천,2023-01-01,-.6,-4.1,2353,3.3,45
112,인천,2023-01-02,-4.6,-6.7,742,-1.8,1529
112,인천,2023-01-03,-4.6,-8.4,706,-1.3,1453
112,인천,2023-01-04,-1.5,-4.4,223,1.9,1345
112,인천,2023-01-05,-1.6,-3.7,624,1.3,1534
112,인천,2023-01-06,1.7,-3,806,4.7,1440
112,인천,2023-01-07,1.5,-1.2,2352,3.5,29
112,인천,2023-01-08,1.9,-2.8,742,5.8,1353
112,인천,2023-01-09,2.1,-1.8,2345,4.8,1225
112,인천,2023-01-10,.5,-3.3,809,6,1555
112,인천,2023-01-11,1.9,-1.5,752,6.1,1536
112,인천,2023-01-12,6.1,.3,207,11.7,1548
112,인천,2023-01-13,7.3,5.1,310,10.1,1242
112,인천,2023-01-14,5.4,3.5,2258,7,19
112,인천,2023-01-15,-1.6,-4,2325,3.9,1
112,인천,2023-01-16,-5.5,-7.3,738,-3.3,1438
112,인천,2023-01-17,-3.5,-6.8,258,-1.4,1337
112,인천,2023-01-18,-2.6,-4.8,725,.6,1531
112,인천,2023-01-19,.6,-4,436,4,1420
112,인천,2023-01-20,-3.3,-8.1,2356,3.5,117
112,인천,2023-01-21,-4.3,-9.6,537,.5,1519
112,인천,2023-01-22,0,-2.2,1,2.8,1554
112,인천,2023-01-23,-1.4,-7.6,2342,3,1237
112,인천,2023-01-24,-14.6,-16.5,827,-7.6,1
112,인천,2023-01-25,-11.3,-16.7,720,-6,1621
112,인천,2023-01-26,-5.4,-8.1,201,-3.6,1148
112,인천,2023-01-27,-7,-8.2,813,-5,1506
112,인천,2023-01-28,-5.5,-10.1,731,-1,1509
112,인천,2023-01-29,-1.5,-6.6,135,4.1,1410
112,인천,2023-01-30,-.6,-3.5,646,3,1524
112,인천,2023-01-31,2.7,-2.1,634,7.1,1422
112,인천,2023-02-01,-.4,-2.8,2309,4.4,19
112,인천,2023-02-02,-3.1,-5.2,737,-.4,1627
112,인천,2023-02-03,-2.2,-4.7,735,1.6,1443
112,인천,2023-02-04,-.2,-4.5,528,4.4,1353
112,인천,2023-02-05,1.8,-2.1,608,5.8,1414
112,인천,2023-02-06,2.7,-.3,727,6.6,1347
112,인천,2023-02-07,2.2,-.5,549,6.8,1534
112,인천,2023-02-08,1.5,-1.3,712,5.9,1417
112,인천,2023-02-09,3.9,-2.3,737,9.2,1455
112,인천,2023-02-10,3.3,1.1,2350,6,1551
112,인천,2023-02-11,1.6,-1,735,5.3,1428
112,인천,2023-02-12,3,-.7,654,5.8,1507
112,인천,2023-02-13,4.4,.9,2357,7.7,1453
112,인천,2023-02-14,.4,-2.6,719,4.1,1500
112,인천,2023-02-15,2.5,-1.7,558,7.5,1319
112,인천,2023-02-16,1.7,-.3,2359,4.5,1512
112,인천,2023-02-17,3.1,-.7,57,7.6,1247
112,인천,2023-02-18,3.9,2.6,1,5.4,1552
112,인천,2023-02-19,2.6,.5,2249,4.8,1427
112,인천,2023-02-20,-.6,-3.1,2256,1.4,1251
112,인천,2023-02-21,-2,-5.3,706,2.2,1557
112,인천,2023-02-22,0,-3.9,728,4.6,1406
112,인천,2023-02-23,2.3,-1.4,659,6.5,1422
112,인천,2023-02-24,2.6,-.3,2341,6.8,1456
112,인천,2023-02-25,.1,-2.6,721,3.8,1626
112,인천,2023-02-26,1.8,-2.4,613,7,1608
112,인천,2023-02-27,3,-1.1,721,8.3,1429
112,인천,2023-02-28,4,.2,405,6.7,1453
112,인천,2023-03-01,5.2,2.1,2358,8.2,1522
112,인천,2023-03-02,1.9,-.8,725,4.9,1512
112,인천,2023-03-03,4.3,-.2,634,7.9,1530
112,인천,2023-03-04,6.5,4.2,2353,11,1308
112,인천,2023-03-05,6.7,2,719,12.4,1408
112,인천,2023-03-06,7.9,2.5,629,12.5,1243
112,인천,2023-03-07,10,7.9,511,14.6,1313
112,인천,2023-03-08,12.3,8.6,1,15.7,1203
112,인천,2023-03-09,7.4,4.4,2334,12.2,312
112,인천,2023-03-10,10.7,4.7,705,18.2,1329
112,인천,2023-03-11,13.5,9.9,610,19.7,1321
112,인천,2023-03-12,4.5,.2,2357,10,1
112,인천,2023-03-13,2.3,-1.4,442,5.1,1505
112,인천,2023-03-14,8,3.4,116,12.8,1349
112,인천,2023-03-15,7.9,3.1,2359,11.1,947
112,인천,2023-03-16,4.3,1.6,711,7.7,1348
112,인천,2023-03-17,6,1.2,543,10.8,1356
112,인천,2023-03-18,6.7,3.2,601,12.6,1453
112,인천,2023-03-19,4.7,1.7,2358,10.2,1420
112,인천,2023-03-20,6.7,1.3,629,12.8,1457
112,인천,2023-03-21,10.7,4.7,445,16.7,1446
112,인천,2023-03-22,14.1,8.2,639,20.9,1337
112,인천,2023-03-23,14.4,10.5,2356,20.6,1523
112,인천,2023-03-24,9.7,5.9,637,14.4,1430
112,인천,2023-03-25,9.6,5.8,657,14.9,1439
112,인천,2023-03-26,8.1,4.2,2349,12.3,1407
112,인천,2023-03-27,6.2,2,602,10.4,1428
112,인천,2023-03-28,7.7,3.6,544,12.8,1353
112,인천,2023-03-29,9.6,4.8,659,15.3,1510
112,인천,2023-03-30,11.1,6.2,452,17.2,1330
112,인천,2023-03-31,11.5,7.4,615,17.4,1529
112,인천,2023-04-01,15,8.3,437,22.9,1526
112,인천,2023-04-02,17.9,13.3,129,23.7,1538
112,인천,2023-04-03,18.8,13.5,517,24.4,1456
112,인천,2023-04-04,17,12,2357,20.6,1235
112,인천,2023-04-05,10.6,7.7,2023,14.4,1126
112,인천,2023-04-06,7.7,6.5,2343,8.4,426
112,인천,2023-04-07,8,4.5,2338,13.1,1448
112,인천,2023-04-08,8.1,3.9,324,13.2,1400
112,인천,2023-04-09,9.4,4.9,609,14.1,1300
112,인천,2023-04-10,12.4,7.7,358,16.2,1522
112,인천,2023-04-11,12,9.3,2112,15.6,839
112,인천,2023-04-12,9.4,6.3,549,13.3,1402
112,인천,2023-04-13,11.3,6.1,556,15.6,1606
112,인천,2023-04-14,14.8,11.7,1,19.5,1332
112,인천,2023-04-15,11.3,7,2347,14,835
112,인천,2023-04-16,9.7,6.4,232,14.2,1553
112,인천,2023-04-17,12,7.3,603,15.7,1540
112,인천,2023-04-18,13.7,10.9,846,17.5,1540
112,인천,2023-04-19,17.5,12.1,319,24.6,1452
112,인천,2023-04-20,13.2,11.9,2114,16.4,13
112,인천,2023-04-21,15.1,9.2,557,20.2,1346
112,인천,2023-04-22,16.7,13,449,21.3,1538
112,인천,2023-04-23,15.8,12,617,21.1,1503
112,인천,2023-04-24,14.4,9.8,2227,20.4,1530
112,인천,2023-04-25,10.6,9,2318,12.4,1043
112,인천,2023-04-26,9.2,7.6,2333,11.5,1428
112,인천,2023-04-27,10.8,5.5,535,15.5,1558
112,인천,2023-04-28,14.5,8.9,424,19.3,1412
112,인천,2023-04-29,12.1,9.3,2348,15.6,1
112,인천,2023-04-30,11.5,8.4,354,16,1436
112,인천,2023-05-01,13.1,9.1,616,18.5,1552
112,인천,2023-05-02,16,10,614,22.6,1338
112,인천,2023-05-03,18.9,13.6,523,24.9,1445
112,인천,2023-05-04,20.2,16,339,26,1342
112,인천,2023-05-05,17.6,15.5,1806,21.3,1
112,인천,2023-05-06,12.9,11.7,1205,16.7,1
112,인천,2023-05-07,14.3,12.2,628,18,1636
112,인천,2023-05-08,14.1,10.1,530,18.6,1423
112,인천,2023-05-09,14.1,10.4,530,18.8,1413
112,인천,2023-05-10,16.6,10.9,508,22.8,1356
112,인천,2023-05-11,17.6,12.7,517,22.7,1431
112,인천,2023-05-12,16.7,12.7,500,22.8,1425
112,인천,2023-05-13,15.9,12.5,322,20.6,1542
112,인천,2023-05-14,16.7,12.9,510,21,1536
112,인천,2023-05-15,19.4,13.5,508,25,1345
112,인천,2023-05-16,21.3,17.7,429,26.3,1246
112,인천,2023-05-17,21.1,16.7,253,24.8,1214
112,인천,2023-05-18,20.6,18.1,524,24.8,1132
112,인천,2023-05-19,21.2,16.4,539,26.6,1342
112,인천,2023-05-20,18.3,14.5,2210,22.9,1018
112,인천,2023-05-21,15.2,14,347,17.8,1355
112,인천,2023-05-22,18.2,14.8,1,22.3,1225
112,인천,2023-05-23,19.2,15,532,24.6,1559
112,인천,2023-05-24,18.4,14.5,541,22,1144
112,인천,2023-05-25,19.5,14.5,536,24.8,1540
112,인천,2023-05-26,20.1,16.5,442,24.1,1531
112,인천,2023-05-27,19,18.4,257,20.2,749
112,인천,2023-05-28,18.1,17.4,2001,19.1,157
112,인천,2023-05-29,21,17.8,1,24.4,1506
112,인천,2023-05-30,22.3,19.4,522,25.8,1427
112,인천,2023-05-31,21,18.7,614,24.9,1417
112,인천,2023-06-01,21.1,18,431,24.9,1732
112,인천,2023-06-02,18.6,16.9,430,22.6,1545
112,인천,2023-06-03,20.6,16.5,555,25.9,1308
112,인천,2023-06-04,19.5,15.9,530,23.8,1518
112,인천,2023-06-05,19.4,17.5,432,22.8,1408
112,인천,2023-06-06,19.2,16.9,518,22.2,1406
112,인천,2023-06-07,19.6,18.1,147,22.7,1415
112,인천,2023-06-08,19.2,17.4,420,22.9,1549
112,인천,2023-06-09,21,17.8,548,24.9,1749
112,인천,2023-06-10,21.8,19,2327,26,1308
112,인천,2023-06-11,21.6,18.5,504,26.5,1550
112,인천,2023-06-12,20.2,17.8,459,22.8,1334
112,인천,2023-06-13,20.4,17.7,550,23.3,1316
112,인천,2023-06-14,20.5,17.5,537,24,1708
112,인천,2023-06-15,20.8,17.7,521,24.3,1357
112,인천,2023-06-16,21.7,18.4,447,25.7,1703
112,인천,2023-06-17,22.2,18.9,420,26.3,1458
112,인천,2023-06-18,23.1,20.1,310,27.3,1712
112,인천,2023-06-19,25.5,21.3,539,31.8,1425
112,인천,2023-06-20,22.9,19.8,2235,24.9,1020
112,인천,2023-06-21,20.4,18.7,511,22.7,1537
112,인천,2023-06-22,21.5,19,551,25.1,1220
112,인천,2023-06-23,23.2,19.6,444,26.7,1515
112,인천,2023-06-24,24.6,21.4,540,28.8,1544
112,인천,2023-06-25,26.7,22.1,413,30.8,1142
112,인천,2023-06-26,23.2,21.7,549,25.4,209
112,인천,2023-06-27,23.6,20.3,551,27.6,1628
112,인천,2023-06-28,24.2,21.9,200,27.3,1433
112,인천,2023-06-29,23.2,21.9,2028,24.5,700
112,인천,2023-06-30,23.9,22.1,117,26.8,1522
112,인천,2023-07-01,25.2,22,336,28.7,1711
112,인천,2023-07-02,24.4,21.7,451,28.2,1801
112,인천,2023-07-03,27.2,23.3,358,32.4,1533
112,인천,2023-07-04,24.5,23.9,212,26.6,1105
112,인천,2023-07-05,22.9,21.3,604,24.5,1446
112,인천,2023-07-06,25.7,22.2,254,29.1,1457
112,인천,2023-07-07,25.9,23.1,2346,30,1304
112,인천,2023-07-08,24.6,22.3,552,28.6,1432
112,인천,2023-07-09,24.5,21.8,1145,25.9,828
112,인천,2023-07-10,25.1,23,543,28.4,1255
112,인천,2023-07-11,23.7,21.9,1915,25,517
112,인천,2023-07-12,24.9,22.4,1,27.5,1539
112,인천,2023-07-13,24.8,23.5,1040,25.7,917
112,인천,2023-07-14,23.7,23.1,1508,24.3,35
112,인천,2023-07-15,23.6,22.9,2205,24.5,1350
112,인천,2023-07-16,23.5,22.9,1,24.4,1103
112,인천,2023-07-17,24.3,23.1,2,26,1418
112,인천,2023-07-18,24.6,23.1,517,27.1,1645
112,인천,2023-07-19,26.2,23,454,30.2,1439
112,인천,2023-07-20,26.2,23.2,531,29.4,1525
112,인천,2023-07-21,27.8,23.6,504,32.4,1625
112,인천,2023-07-22,26.6,23.3,2136,31.7,1136
112,인천,2023-07-23,24.4,23.8,1,25.1,1409
112,인천,2023-07-24,25.2,23.4,448,27.3,1648
112,인천,2023-07-25,26.3,24.9,1,28.4,1544
112,인천,2023-07-26,27.2,25,145,29.6,1556
112,인천,2023-07-27,27.8,24.7,545,31.1,1548
112,인천,2023-07-28,28.9,25.7,617,31.7,1258
112,인천,2023-07-29,28.9,26.5,443,32.1,1453
112,인천,2023-07-30,29.4,25.4,550,33.7,1458
112,인천,2023-07-31,27.9,25.5,502,31.5,1620
112,인천,2023-08-01,29.3,26.5,320,32.8,1623
112,인천,2023-08-02,28.2,26.2,547,31.4,1332
112,인천,2023-08-03,28.1,25,521,31.6,1508
112,인천,2023-08-04,29.2,26.5,548,32.6,1358
112,인천,2023-08-05,28.7,25.9,545,32.8,1530
112,인천,2023-08-06,29.4,26.4,516,32.8,1406
112,인천,2023-08-07,30.2,26.4,2104,34.6,1558
112,인천,2023-08-08,30.7,26.6,555,34.3,1702
112,인천,2023-08-09,29.3,27.1,545,32.5,1302
112,인천,2023-08-10,22.8,21.1,1635,27.1,1
112,인천,2023-08-11,23,21.9,349,24.8,1507
112,인천,2023-08-12,23.5,21.8,826,25.8,1736
112,인천,2023-08-13,26.7,23.3,435,30.5,1503
112,인천,2023-08-14,27.8,25,607,31.1,1607
112,인천,2023-08-15,27.4,24.2,604,31.2,1319
112,인천,2023-08-16,26.6,24.2,517,29.7,1508
112,인천,2023-08-17,27.3,24.3,602,30.4,1444
112,인천,2023-08-18,27.9,25.3,519,31.1,1504
112,인천,2023-08-19,27.5,25.5,626,30.8,1412
112,인천,2023-08-20,27.2,25.5,401,30.1,1659
112,인천,2023-08-21,28.6,26,618,31.8,1317
112,인천,2023-08-22,26.6,25.1,858,30,1304
112,인천,2023-08-23,24.2,23.1,1510,25.7,30
