지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi)
104,북강릉,2016-08-10,26.6,21.4,409,31.7,1539
104,북강릉,2016-08-11,28.5,24.2,325,32.8,1116
104,북강릉,2016-08-12,28.9,24.1,505,33.6,1536
104,북강릉,2016-08-13,30.1,25.3,511,34.7,1037
104,북강릉,2016-08-14,28.5,25.2,1556,34.9,1211
104,북강릉,2016-08-15,26.8,25.1,258,29.7,1314
104,북강릉,2016-08-16,25.7,22.5,455,28.3,1404
104,북강릉,2016-08-17,25.7,23,521,29.4,1536
104,북강릉,2016-08-18,26,22.3,604,29.9,1226
104,북강릉,2016-08-19,26.3,23.9,433,29.4,1142
104,북강릉,2016-08-20,26,23.5,2305,29.6,1248
104,북강릉,2016-08-21,25,22,758,28.5,1506
104,북강릉,2016-08-22,25.3,22,604,29.2,1313
104,북강릉,2016-08-23,24.7,21.8,509,28.2,1426
104,북강릉,2016-08-24,25.1,22,123,30.1,1246
104,북강릉,2016-08-25,26.7,21.3,414,33.2,1111
104,북강릉,2016-08-26,19,15.9,657,23.5,1505
104,북강릉,2016-08-27,20.4,15.9,502,23.7,1124
104,북강릉,2016-08-28,18.8,16.4,2122,22,1122
104,북강릉,2016-08-29,17.5,15.1,1929,19.8,308
104,북강릉,2016-08-30,19,16,25,21.2,1234
104,북강릉,2016-08-31,21.1,17.5,48,23.2,2146
104,북강릉,2016-09-01,23.6,19.7,2248,30.2,1319
104,북강릉,2016-09-02,20.5,19.2,2358,22.1,1113
104,북강릉,2016-09-03,20.4,18.9,59,22.5,1622
104,북강릉,2016-09-04,21.5,20.1,609,24,1413
104,북강릉,2016-09-05,21.5,20.6,505,23.8,1233
104,북강릉,2016-09-06,22.2,17.8,507,26.7,1326
104,북강릉,2016-09-07,22.3,19.4,623,27,1055
104,북강릉,2016-09-08,20.8,18.3,2255,24.8,1153
104,북강릉,2016-09-09,20.8,18.2,15,23.7,1222
104,북강릉,2016-09-10,21.1,19,540,23.8,1433
104,북강릉,2016-09-11,21.3,18.5,506,23.7,1155
104,북강릉,2016-09-12,20.1,17.8,2400,22.3,1530
104,북강릉,2016-09-13,19.8,16.8,304,23,1341
104,북강릉,2016-09-14,20.4,18,314,23,1122
104,북강릉,2016-09-15,20.8,17.5,357,23.9,1232
104,북강릉,2016-09-16,22.6,18.3,120,27.3,1226
104,북강릉,2016-09-17,18.7,16.9,958,23.4,46
104,북강릉,2016-09-18,19.7,17.5,2007,22.4,1309
104,북강릉,2016-09-19,18.3,15.2,2238,21.9,1130
104,북강릉,2016-09-20,17.4,13.9,502,21.4,1407
104,북강릉,2016-09-21,17.7,13.8,406,21.4,1225
104,북강릉,2016-09-22,18.1,15.4,2344,21.9,1259
104,북강릉,2016-09-23,18.1,13.5,639,22.6,1432
104,북강릉,2016-09-24,19.7,15.2,650,24.8,1446
104,북강릉,2016-09-25,21.9,17.5,150,26.4,1300
104,북강릉,2016-09-26,19.7,17.3,420,23.2,950
104,북강릉,2016-09-27,19.5,17,47,20.9,1116
104,북강릉,2016-09-28,18.3,14.8,2349,22.4,921
104,북강릉,2016-09-29,16.1,14.2,327,18.7,1136
104,북강릉,2016-09-30,17.9,13.9,218,21.7,1149
104,북강릉,2016-10-01,18.3,15.7,220,21.1,1252
104,북강릉,2016-10-02,19,16.5,2339,22.6,1348
104,북강릉,2016-10-03,17.9,15.6,313,24.1,2044
104,북강릉,2016-10-04,17.8,14.9,557,20.8,931
104,북강릉,2016-10-05,16.6,14.5,2322,18.6,1629
104,북강릉,2016-10-06,16.7,13.9,318,20.7,1110
104,북강릉,2016-10-07,17.4,15.1,2328,20.4,1237
104,북강릉,2016-10-08,18,13.8,2353,24.3,1424
104,북강릉,2016-10-09,12.1,9,1941,16.4,119
104,북강릉,2016-10-10,13,10.2,601,17,1329
104,북강릉,2016-10-11,16.1,10.5,107,22.6,1413
104,북강릉,2016-10-12,13.6,10.9,2328,17.2,1317
104,북강릉,2016-10-13,14.2,10.4,256,18.3,1259
104,북강릉,2016-10-14,16.5,11.4,316,21.6,1200
104,북강릉,2016-10-15,18.7,13.2,708,24.9,1317
104,북강릉,2016-10-16,16.3,13.9,255,20.6,1130
104,북강릉,2016-10-17,17.7,13.7,622,23.3,1232
104,북강릉,2016-10-18,16.7,13.6,656,19.7,1326
104,북강릉,2016-10-19,18.1,13.2,428,22.5,1046
104,북강릉,2016-10-20,15.5,13.5,2307,22.1,948
104,북강릉,2016-10-21,14,11.9,2321,16.8,1224
104,북강릉,2016-10-22,14.9,10.9,641,19.2,1347
104,북강릉,2016-10-23,10.3,8,2335,13,1
104,북강릉,2016-10-24,11.9,6.4,427,17.3,1345
104,북강릉,2016-10-25,12.7,10.6,2249,15.9,1557
104,북강릉,2016-10-26,14.4,10.7,321,19.3,1148
104,북강릉,2016-10-27,14.1,12.2,2342,17.7,1326
104,북강릉,2016-10-28,13.8,11.9,725,16.7,1407
104,북강릉,2016-10-29,8.8,6.1,2218,12.4,1
104,북강릉,2016-10-30,8,3.4,724,11.9,1316
104,북강릉,2016-10-31,10,5.4,2344,12.8,1529
104,북강릉,2016-11-01,5.3,1,633,9.7,1411
104,북강릉,2016-11-02,6.1,1.1,636,12.3,1534
104,북강릉,2016-11-03,9.1,3.2,111,14.1,1506
104,북강릉,2016-11-04,13.6,9.3,437,17.1,1506
104,북강릉,2016-11-05,15.5,10,307,21.1,1311
104,북강릉,2016-11-06,8.7,8.2,746,10.4,1
104,북강릉,2016-11-07,13.2,8,137,18,1520
104,북강릉,2016-11-08,8.9,5.9,2229,14.4,1
104,북강릉,2016-11-09,4.4,1.3,720,7.9,1326
104,북강릉,2016-11-10,6.7,2.6,2,11.2,1103
104,북강릉,2016-11-11,9.7,5.4,248,14.6,1430
104,북강릉,2016-11-12,13.6,6.4,533,19.3,1335
104,북강릉,2016-11-13,12.8,9.6,2134,15.9,1238
104,북강릉,2016-11-14,14.8,8,433,21.9,1310
104,북강릉,2016-11-15,9.8,4.3,2338,15.1,55
104,북강릉,2016-11-16,8,2.9,517,14.3,1247
104,북강릉,2016-11-17,8.2,4.4,500,13.2,1400
104,북강릉,2016-11-18,13.6,5.3,32,19.6,1248
104,북강릉,2016-11-19,14.1,11.1,614,17,1253
104,북강릉,2016-11-20,11.6,6.7,2102,16,356
104,북강릉,2016-11-21,9.5,6.5,530,12,1113
104,북강릉,2016-11-22,6.6,2.5,2117,10.2,1259
104,북강릉,2016-11-23,3.5,-.3,2358,6,1206
104,북강릉,2016-11-24,1.7,-2.7,605,7.5,1441
104,북강릉,2016-11-25,2.3,-3,637,7.6,1316
104,북강릉,2016-11-26,3.6,-.1,23,7.1,1517
104,북강릉,2016-11-27,7,2.2,10,11.2,1308
104,북강릉,2016-11-28,4.1,.3,2131,7.9,1354
104,북강릉,2016-11-29,4.6,.2,636,8.1,1304
104,북강릉,2016-11-30,8.6,3.9,600,12.8,1527
104,북강릉,2016-12-01,7.7,1.5,2308,10.9,1257
104,북강릉,2016-12-02,7,-.6,629,15.2,1325
104,북강릉,2016-12-03,9.1,3,719,13.9,1148
104,북강릉,2016-12-04,10.1,6.6,2044,13.3,1120
104,북강릉,2016-12-05,10.2,6.4,2341,14.5,1151
104,북강릉,2016-12-06,2.8,-1.7,712,6.5,1240
104,북강릉,2016-12-07,4.6,1,2338,9.5,1425
104,북강릉,2016-12-08,4.8,-.5,442,9.7,1434
104,북강릉,2016-12-09,4.6,.4,2058,8.4,1217
104,북강릉,2016-12-10,1.9,-1.6,259,6.8,1538
104,북강릉,2016-12-11,2,-2.9,632,6.6,1348
104,북강릉,2016-12-12,6.2,1,341,9.7,1553
104,북강릉,2016-12-13,6.1,2.8,2349,10.5,1143
104,북강릉,2016-12-14,.7,-2.1,2358,3.3,638
104,북강릉,2016-12-15,-1,-3.5,2400,2.5,1319
104,북강릉,2016-12-16,-1.5,-6.9,352,4,1403
104,북강릉,2016-12-17,5.2,-1.9,10,10.4,1351
104,북강릉,2016-12-18,6.6,2.9,600,11.6,1438
104,북강릉,2016-12-19,8.8,4.2,305,14.2,1224
104,북강릉,2016-12-20,8.2,4.5,345,11.1,1402
104,북강릉,2016-12-21,8.5,4,526,13,1413
104,북강릉,2016-12-22,5.8,3.4,2335,10.3,613
104,북강릉,2016-12-23,3,-.4,2137,5.5,1240
104,북강릉,2016-12-24,2.5,.5,2214,5.6,1452
104,북강릉,2016-12-25,5.1,-.8,751,9.8,1418
104,북강릉,2016-12-26,7.6,4.1,2400,9.4,550
104,북강릉,2016-12-27,.8,-3.3,2237,4.2,4
104,북강릉,2016-12-28,-1.4,-5.5,525,3.8,1518
104,북강릉,2016-12-29,-1.6,-5.3,2326,2.6,1448
104,북강릉,2016-12-30,.3,-5.5,11,5.6,1552
104,북강릉,2016-12-31,3.8,-1,750,7.8,1203
105,강릉,2016-01-01,5.1,2.1,531,8.9,1422
105,강릉,2016-01-02,9.1,5.5,1,11.2,1408
105,강릉,2016-01-03,9,5.3,2109,13.8,1308
105,강릉,2016-01-04,7.4,3.3,2400,12,1428
105,강릉,2016-01-05,3,.4,2331,7.7,1414
105,강릉,2016-01-06,1.9,-.6,446,5.8,1344
105,강릉,2016-01-07,1.3,-1.6,725,6.1,1516
105,강릉,2016-01-08,.5,-2.2,653,4.4,1409
105,강릉,2016-01-09,1.7,-1.1,745,5.6,1452
105,강릉,2016-01-10,2.8,-1.9,751,7.8,1449
105,강릉,2016-01-11,.1,-2.9,2314,3.5,1350
105,강릉,2016-01-12,-.2,-4,728,4.9,1436
105,강릉,2016-01-13,-1,-4.1,711,2.3,1343
105,강릉,2016-01-14,-.8,-4.1,816,3.4,1513
105,강릉,2016-01-15,0,-3.9,440,4.8,1417
105,강릉,2016-01-16,1.4,-2.5,729,6.3,1309
105,강릉,2016-01-17,3.6,-.5,28,7.2,1419
105,강릉,2016-01-18,-1.1,-9.7,2400,4.5,1038
105,강릉,2016-01-19,-8.4,-11.9,718,-4.3,1428
105,강릉,2016-01-20,-4.5,-9.8,519,2.3,1337
105,강릉,2016-01-21,-2.5,-5.7,157,2.7,1326
105,강릉,2016-01-22,-1.6,-5,742,2.5,1256
105,강릉,2016-01-23,-6.2,-10.7,2351,-2.4,1
105,강릉,2016-01-24,-9.8,-14.7,715,-4.3,1540
105,강릉,2016-01-25,-5,-10.6,637,1,1456
105,강릉,2016-01-26,.4,-3.8,122,4.1,1227
105,강릉,2016-01-27,2.7,0,613,6.5,1508
105,강릉,2016-01-28,2.1,-.1,633,5.9,1440
105,강릉,2016-01-29,.8,.2,724,2.7,959
105,강릉,2016-01-30,1.3,-.1,2038,4.2,1152
105,강릉,2016-01-31,.1,-2,633,4.3,1143
105,강릉,2016-02-01,-1.6,-4.7,741,2.9,1227
105,강릉,2016-02-02,-2.1,-5.6,710,2.2,1312
105,강릉,2016-02-03,.4,-4.6,129,4.8,1419
105,강릉,2016-02-04,3.2,-.4,529,8,1448
105,강릉,2016-02-05,1.6,-.9,735,5.3,1421
105,강릉,2016-02-06,-1.4,-3,2400,1.9,1209
105,강릉,2016-02-07,-.4,-6,731,5.2,1644
105,강릉,2016-02-08,2.2,-1.9,544,5.8,1451
105,강릉,2016-02-09,3.1,.1,706,6.6,1428
105,강릉,2016-02-10,2.8,-.7,737,7.9,1510
105,강릉,2016-02-11,3.6,-2.7,624,9.2,1449
105,강릉,2016-02-12,5.2,3.7,252,8.2,1140
105,강릉,2016-02-13,6.3,4.4,105,9.1,1206
105,강릉,2016-02-14,1.4,-1.9,2358,4.7,1258
105,강릉,2016-02-15,-2.9,-5.5,732,.5,1514
105,강릉,2016-02-16,0,-4,705,4.2,1531
105,강릉,2016-02-17,2.3,-3.3,721,6.3,1604
105,강릉,2016-02-18,6.3,1.5,708,10.2,1512
105,강릉,2016-02-19,6.5,3.5,2348,9.7,1234
105,강릉,2016-02-20,2.4,-.7,2238,5.2,1246
105,강릉,2016-02-21,2.1,-2.3,719,6.8,1548
105,강릉,2016-02-22,4.4,.9,635,7.4,1552
105,강릉,2016-02-23,4.1,-.6,2233,9.7,1414
105,강릉,2016-02-24,-.7,-2.5,608,2.7,1124
105,강릉,2016-02-25,.8,-4,547,4.8,1332
105,강릉,2016-02-26,2.6,-.5,2158,7.7,1329
105,강릉,2016-02-27,2.7,-.4,2230,6.6,1402
105,강릉,2016-02-28,2.3,.1,2353,8,1050
105,강릉,2016-02-29,-1.6,-3.9,2351,1.1,1252
105,강릉,2016-03-01,-.5,-5.3,655,4.7,1447
105,강릉,2016-03-02,5.2,-.6,333,9.4,1507
105,강릉,2016-03-03,8.4,4.2,2248,14.1,1338
105,강릉,2016-03-04,5,1.7,659,7.2,1216
105,강릉,2016-03-05,6.5,4.5,613,12.5,1442
105,강릉,2016-03-06,7.7,4.3,2354,11.5,1515
105,강릉,2016-03-07,6.5,2.3,702,12.3,1338
105,강릉,2016-03-08,6.4,3.2,731,9.8,1410
105,강릉,2016-03-09,1,0,658,5,13
105,강릉,2016-03-10,.3,-2.3,2343,3.7,1300
105,강릉,2016-03-11,.3,-2.7,702,4.1,1529
105,강릉,2016-03-12,3.9,-1.9,14,9,1554
105,강릉,2016-03-13,6.6,4.2,2356,10,1302
105,강릉,2016-03-14,3,-.5,2338,6.5,945
105,강릉,2016-03-15,8.2,-1.2,236,13,1454
105,강릉,2016-03-16,13.3,9.2,525,19.1,1426
105,강릉,2016-03-17,15.5,10.3,705,21.5,1212
105,강릉,2016-03-18,15.8,11.5,2359,21.3,1414
105,강릉,2016-03-19,9.9,6.5,2151,14.6,1242
105,강릉,2016-03-20,6.9,2.7,2353,8.8,906
105,강릉,2016-03-21,9.3,1.6,622,15.6,1408
105,강릉,2016-03-22,11.2,7.1,2350,16.3,1412
105,강릉,2016-03-23,4.8,2.9,2029,7.1,1
105,강릉,2016-03-24,4.5,1.8,355,6.9,1338
105,강릉,2016-03-25,5.4,1.9,523,9.5,1154
105,강릉,2016-03-26,7.6,3.1,55,13.3,1413
105,강릉,2016-03-27,10.7,4.8,1,15.1,1503
105,강릉,2016-03-28,14,8.2,635,18.5,1228
105,강릉,2016-03-29,15.7,12.2,626,20.8,1556
105,강릉,2016-03-30,15.5,9.8,628,20.5,1547
105,강릉,2016-03-31,17.4,11.5,644,22.3,1448
105,강릉,2016-04-01,11.3,8.5,2254,17.5,920
105,강릉,2016-04-02,12,8.3,556,16.9,1457
105,강릉,2016-04-03,10,7.9,2109,12.4,1059
105,강릉,2016-04-04,10.1,6.3,623,15,1445
105,강릉,2016-04-05,16.3,7.7,341,23.5,1433
105,강릉,2016-04-06,15.3,12.2,633,19.3,1445
105,강릉,2016-04-07,13.7,10.7,720,17.2,2207
105,강릉,2016-04-08,17.6,12.3,622,22.8,1448
105,강릉,2016-04-09,19.2,15.7,631,23.3,1411
105,강릉,2016-04-10,8.5,5.5,2355,19,12
105,강릉,2016-04-11,7.4,4.9,305,11.8,1359
105,강릉,2016-04-12,11.9,4,253,18,1431
105,강릉,2016-04-13,16,10,215,20.6,1450
105,강릉,2016-04-14,15.8,9.7,546,23,1253
105,강릉,2016-04-15,14.1,6.8,614,19.2,2348
105,강릉,2016-04-16,18.7,11.8,2357,27,1141
105,강릉,2016-04-17,14.4,11,2350,17.2,1441
105,강릉,2016-04-18,13,7.6,2336,20.2,1555
105,강릉,2016-04-19,12.5,7.6,1,17.2,1418
105,강릉,2016-04-20,16.6,11.4,59,22.4,1409
105,강릉,2016-04-21,12.7,11.3,602,15.6,1654
105,강릉,2016-04-22,21.7,11.1,53,28.3,1451
105,강릉,2016-04-23,16.4,12.7,604,20.6,1328
105,강릉,2016-04-24,13.1,8.5,2229,17.3,1408
105,강릉,2016-04-25,17.7,6.8,249,26.6,1353
105,강릉,2016-04-26,13,9.3,2348,19.6,40
105,강릉,2016-04-27,9.5,8.7,2351,10.8,1212
105,강릉,2016-04-28,9.8,7.2,2309,12.5,1102
105,강릉,2016-04-29,14.9,7,38,20.8,1430
105,강릉,2016-04-30,19.9,14.8,803,24.3,1611
105,강릉,2016-05-01,17.9,10.8,2348,25.6,1512
105,강릉,2016-05-02,15.5,9.1,450,22.3,1524
105,강릉,2016-05-03,17.9,13.3,2357,25.9,1319
105,강릉,2016-05-04,16.8,11.7,247,20.9,1612
105,강릉,2016-05-05,20.6,15.7,612,27.3,1330
105,강릉,2016-05-06,17.9,12.7,612,23.2,1810
105,강릉,2016-05-07,18.9,15.4,2313,26.4,1322
105,강릉,2016-05-08,18.1,13.5,610,23.8,1412
105,강릉,2016-05-09,18,13.4,515,25.2,1238
105,강릉,2016-05-10,12.3,10.4,2248,17.5,50
105,강릉,2016-05-11,14.7,9.8,452,18,1743
105,강릉,2016-05-12,22.7,17.3,501,28.1,1518
105,강릉,2016-05-13,16,10.2,2335,20.8,2
105,강릉,2016-05-14,14.5,8.6,537,20,1329
105,강릉,2016-05-15,13.9,10.4,500,18.1,1235
105,강릉,2016-05-16,18.3,11.6,6,23.7,1555
105,강릉,2016-05-17,23.2,15.2,522,29.4,1450
105,강릉,2016-05-18,24.8,19.8,531,29.8,1357
105,강릉,2016-05-19,23.4,17.3,2359,29.6,1504
105,강릉,2016-05-20,17.7,11.9,540,23.7,1105
105,강릉,2016-05-21,18.7,12.1,430,25.3,1518
105,강릉,2016-05-22,18.8,12.5,535,25.3,1455
105,강릉,2016-05-23,18.5,12.6,524,24.3,1422
105,강릉,2016-05-24,19.2,15.8,549,23.5,1231
105,강릉,2016-05-25,23.2,17.8,544,28.1,1531
105,강릉,2016-05-26,23.2,21.1,1716,26.7,1348
105,강릉,2016-05-27,21.8,18.1,518,25,1406
105,강릉,2016-05-28,24.8,20,11,30.5,1253
105,강릉,2016-05-29,23.9,19.6,2356,29.8,1319
105,강릉,2016-05-30,19.5,15.1,620,25.1,2253
105,강릉,2016-05-31,22.8,18.7,2357,28.1,1033
105,강릉,2016-06-01,19.6,14.4,525,24.9,1214
105,강릉,2016-06-02,20.5,13.9,506,26.4,1515
105,강릉,2016-06-03,25.3,17.2,549,30.5,1528
105,강릉,2016-06-04,23.9,18.8,2341,27.1,1057
105,강릉,2016-06-05,17.8,16,531,21.1,1332
105,강릉,2016-06-06,19.1,16.3,436,23.6,1324
105,강릉,2016-06-07,19.6,17.6,520,22.6,1316
105,강릉,2016-06-08,20.8,18.4,110,23.9,1455
105,강릉,2016-06-09,20.8,17.4,235,24.3,1421
105,강릉,2016-06-10,22,15.8,505,28.8,1430
105,강릉,2016-06-11,24.4,19.8,320,28.8,1322
105,강릉,2016-06-12,24.2,19.1,2200,30.3,1125
105,강릉,2016-06-13,18.4,17.5,658,20.2,1346
105,강릉,2016-06-14,18.9,17,517,21.3,1428
105,강릉,2016-06-15,19.5,18.1,38,23,1414
105,강릉,2016-06-16,22.2,18.9,535,25.9,1126
105,강릉,2016-06-17,26.8,21.7,441,31.3,1311
105,강릉,2016-06-18,26.3,22,2353,31.5,1026
105,강릉,2016-06-19,20.3,18.8,2300,22.6,1128
105,강릉,2016-06-20,21.6,18,534,26,1352
105,강릉,2016-06-21,21.5,19.3,110,24.9,1602
105,강릉,2016-06-22,20.5,19.7,1,22.3,1035
105,강릉,2016-06-23,23.5,19.3,312,28.1,1340
105,강릉,2016-06-24,19.7,17.8,2354,23,1
105,강릉,2016-06-25,22.6,17.8,1,26.3,1424
105,강릉,2016-06-26,24.8,20.7,437,28.1,1316
105,강릉,2016-06-27,24.3,21.4,2336,27.8,1627
105,강릉,2016-06-28,21,17.8,503,25,1247
105,강릉,2016-06-29,22.1,19.4,448,26.9,1509
105,강릉,2016-06-30,24.1,19.8,158,30.8,1456
105,강릉,2016-07-01,24.4,19.9,2340,30.4,1240
105,강릉,2016-07-02,23.9,19.6,120,29.4,1531
105,강릉,2016-07-03,24.8,21.1,2400,28.7,1039
105,강릉,2016-07-04,20.2,19.6,500,21.1,1
105,강릉,2016-07-05,19.6,17.8,2315,21.5,1316
105,강릉,2016-07-06,18.4,17.5,241,20.1,1445
105,강릉,2016-07-07,20.3,17.5,153,23.2,1652
105,강릉,2016-07-08,23.8,19.5,536,30,1335
105,강릉,2016-07-09,26.3,20.1,549,31.8,1634
105,강릉,2016-07-10,26.7,23.9,2340,29.9,1305
105,강릉,2016-07-11,24.8,22.1,554,30.2,1544
105,강릉,2016-07-12,24.1,22.5,2324,26.5,949
105,강릉,2016-07-13,24.5,21.4,505,28.2,1402
105,강릉,2016-07-14,23,20.7,2320,25.7,1755
105,강릉,2016-07-15,22.9,19.4,511,26.4,1345
105,강릉,2016-07-16,19.8,18.9,848,21.8,1
105,강릉,2016-07-17,20.8,19.6,307,22.1,1112
105,강릉,2016-07-18,22.1,19.5,452,26.2,1445
105,강릉,2016-07-19,21.6,19.7,203,23.3,1608
105,강릉,2016-07-20,22.3,20.3,553,25.5,1517
105,강릉,2016-07-21,22.2,19.1,443,25.2,1150
105,강릉,2016-07-22,23.2,19.2,503,27.4,1418
105,강릉,2016-07-23,24,20.6,437,27.1,1114
105,강릉,2016-07-24,23.8,21.7,449,27.7,1357
105,강릉,2016-07-25,24.3,22.3,538,27.8,954
105,강릉,2016-07-26,28.9,21.9,550,34.2,1622
105,강릉,2016-07-27,30,27.8,30,32.3,1309
105,강릉,2016-07-28,30.5,26.4,600,35.1,1531
105,강릉,2016-07-29,29.1,27.3,649,31.5,1743
105,강릉,2016-07-30,30.1,26.9,2355,34.2,1343
105,강릉,2016-07-31,26.8,24,2314,30.6,1322
105,강릉,2016-08-01,26.3,23.3,528,29.4,1223
105,강릉,2016-08-02,26,24.3,2355,29.4,1100
105,강릉,2016-08-03,26.4,23.4,406,29.9,1448
105,강릉,2016-08-04,26.2,22.2,512,30.1,1518
105,강릉,2016-08-05,27.2,21.7,542,33.1,1440
105,강릉,2016-08-06,27.4,21.3,531,33.1,1553
105,강릉,2016-08-07,28.8,25.5,216,33.4,1314
105,강릉,2016-08-08,26.9,22.8,2358,31.6,1407
105,강릉,2016-08-09,25.1,22.5,100,28,1144
105,강릉,2016-08-10,27.7,22.2,314,33.3,1549
105,강릉,2016-08-11,29.8,26.2,606,33.9,1135
105,강릉,2016-08-12,30.5,26.4,433,35,1513
105,강릉,2016-08-13,31.5,27.4,28,35.5,1134
105,강릉,2016-08-14,29.3,25.6,1644,35.4,1305
105,강릉,2016-08-15,27.9,26.3,56,30.7,1419
105,강릉,2016-08-16,26.6,23.4,608,29.6,1300
105,강릉,2016-08-17,26.3,23.5,617,29.9,1239
105,강릉,2016-08-18,27,22.9,507,31.1,1440
105,강릉,2016-08-19,27.2,24.7,616,31,1241
105,강릉,2016-08-20,26.8,24,2348,30.6,1310
105,강릉,2016-08-21,25.9,22.7,813,29.8,1457
105,강릉,2016-08-22,26.2,22.6,538,30.2,1251
105,강릉,2016-08-23,25.5,22.1,545,29.1,1049
105,강릉,2016-08-24,26,22.6,601,31.4,1245
105,강릉,2016-08-25,27.9,22,518,34.7,1336
105,강릉,2016-08-26,19.1,16,2341,23.6,1
105,강릉,2016-08-27,20.3,15.1,318,24.7,1228
105,강릉,2016-08-28,19.2,16.8,2126,22.7,1215
105,강릉,2016-08-29,17.4,15.2,2305,19.5,302
105,강릉,2016-08-30,19.1,15.3,13,22.4,1405
105,강릉,2016-08-31,21.2,18.7,710,22.9,2147
105,강릉,2016-09-01,24.2,17.9,613,30.9,1315
105,강릉,2016-09-02,21.3,20.1,2354,22.5,1640
105,강릉,2016-09-03,21,19.3,432,23.4,1746
105,강릉,2016-09-04,22,20.7,533,24,1422
105,강릉,2016-09-05,22,20.8,515,24,1113
105,강릉,2016-09-06,23.8,19.3,530,29.3,1333
105,강릉,2016-09-07,23,20.5,640,27.9,1104
105,강릉,2016-09-08,21.2,19.1,459,25.3,1209
105,강릉,2016-09-09,21.1,18.4,602,24.8,1227
105,강릉,2016-09-10,21.9,19.5,447,25.1,1516
105,강릉,2016-09-11,22.2,19.2,541,24.7,1149
105,강릉,2016-09-12,20.6,18.5,2358,22.4,1531
105,강릉,2016-09-13,20,17.4,255,23,954
105,강릉,2016-09-14,21.1,18,614,24.4,1130
105,강릉,2016-09-15,21.7,18.8,331,24.6,1149
105,강릉,2016-09-16,23.9,20,205,28.3,1327
105,강릉,2016-09-17,19.3,17.5,958,23.5,38
105,강릉,2016-09-18,19.9,17.5,2337,22.9,1307
105,강릉,2016-09-19,18.8,14.9,2356,23,1215
105,강릉,2016-09-20,17.2,12.6,626,21.7,1233
105,강릉,2016-09-21,17.9,13.4,610,22.2,1232
105,강릉,2016-09-22,18.2,15.9,2359,21.6,1246
105,강릉,2016-09-23,18.9,14,625,24.8,1439
105,강릉,2016-09-24,20.8,15.9,208,26.3,1427
105,강릉,2016-09-25,22.9,18.7,149,27.3,1349
105,강릉,2016-09-26,20.6,18,2356,24.2,1046
105,강릉,2016-09-27,19.8,17.5,315,21.6,1204
105,강릉,2016-09-28,19.1,15.2,2329,22.8,946
105,강릉,2016-09-29,16.3,14.5,525,19,1237
105,강릉,2016-09-30,18.6,14.2,250,22.6,1437
105,강릉,2016-10-01,18.8,16.5,416,21.8,1300
105,강릉,2016-10-02,19.8,17,6,23.4,1432
105,강릉,2016-10-03,19.2,16.4,432,22.9,2204
105,강릉,2016-10-04,18.3,15.9,634,21.6,2
105,강릉,2016-10-05,16.7,14.5,2358,18.3,1721
105,강릉,2016-10-06,17,13.7,453,21.2,1131
105,강릉,2016-10-07,17.9,16.1,2351,20.8,1303
105,강릉,2016-10-08,19.2,15.1,250,24.4,1443
105,강릉,2016-10-09,12.6,9.9,2047,16.5,1
105,강릉,2016-10-10,13.3,10,442,17.8,1434
105,강릉,2016-10-11,17.4,10.5,9,23.8,1443
105,강릉,2016-10-12,14.3,11.7,611,17.2,1237
105,강릉,2016-10-13,14.8,10.6,700,19.8,1358
105,강릉,2016-10-14,17.2,12.7,659,23.1,1330
105,강릉,2016-10-15,19.1,14.6,630,26.2,1247
105,강릉,2016-10-16,17.5,13.9,413,21.6,1407
105,강릉,2016-10-17,18.9,14.8,613,23.9,1355
105,강릉,2016-10-18,17.3,14,733,21.5,1319
105,강릉,2016-10-19,19.4,13.6,359,24.2,1445
105,강릉,2016-10-20,16.9,14.3,2341,22.3,1002
105,강릉,2016-10-21,14.6,12.5,2319,17.5,1237
105,강릉,2016-10-22,15.7,11.7,610,20.2,1339
105,강릉,2016-10-23,10.5,8.3,2400,13.5,1
105,강릉,2016-10-24,12.2,6.9,558,19,1440
105,강릉,2016-10-25,12.4,10.8,2352,16.1,1632
105,강릉,2016-10-26,14.9,10.9,114,19.8,1041
105,강릉,2016-10-27,14.5,11,25,18.9,1422
105,강릉,2016-10-28,13.9,11.7,738,16.7,1131
105,강릉,2016-10-29,9.2,6.4,2335,13.1,1
105,강릉,2016-10-30,8.7,4.7,406,13,1324
105,강릉,2016-10-31,11.1,7.4,2355,12.8,447
105,강릉,2016-11-01,5.9,2.2,710,10.1,1212
105,강릉,2016-11-02,7.1,2,609,12.6,1501
105,강릉,2016-11-03,10.1,5.1,549,14.7,1357
105,강릉,2016-11-04,14.1,8.8,331,18.1,1511
105,강릉,2016-11-05,16.1,11.1,2358,20.7,1316
105,강릉,2016-11-06,8.9,8.7,527,11.1,1
105,강릉,2016-11-07,12.9,8.1,137,17.8,1520
105,강릉,2016-11-08,9.4,5.9,2400,14.6,1
105,강릉,2016-11-09,4.8,1.5,711,8.7,1438
105,강릉,2016-11-10,6.4,2,1,10.6,1114
105,강릉,2016-11-11,10.3,4.5,503,15.2,1436
105,강릉,2016-11-12,13.7,5.9,552,19.7,1416
105,강릉,2016-11-13,12.9,9.7,2334,16.6,1325
105,강릉,2016-11-14,15.8,8.2,715,22.1,1353
105,강릉,2016-11-15,10.6,6,2342,17.3,1
