지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi)
174,순천,2020-09-16,20.6,19.4,611,21.9,1605
174,순천,2020-09-17,19.8,17,2117,23.6,1340
174,순천,2020-09-18,18.3,13.2,2342,23.5,1431
174,순천,2020-09-19,17.4,11.7,327,25.1,1335
174,순천,2020-09-20,17,10.9,607,25.1,1434
174,순천,2020-09-21,16.3,9.4,618,24.6,1508
174,순천,2020-09-22,16,11.6,2354,23.3,1638
174,순천,2020-09-23,16.7,11,317,22.7,1423
174,순천,2020-09-24,18.9,14.3,437,25.5,1528
174,순천,2020-09-25,19,12.7,646,26.7,1424
174,순천,2020-09-26,18.5,14,653,26.1,1442
174,순천,2020-09-27,18.4,12.2,651,25.4,1322
174,순천,2020-09-28,16.4,11,632,25.2,1520
174,순천,2020-09-29,16.4,9.4,502,25.4,1453
174,순천,2020-09-30,17.8,12.2,647,25.6,1456
174,순천,2020-10-01,17.9,12.6,444,25.4,1437
174,순천,2020-10-02,18.6,13.6,709,25.8,1446
174,순천,2020-10-03,19.9,15.4,632,26.3,1437
174,순천,2020-10-04,17.9,13.6,2353,22.1,1116
174,순천,2020-10-05,14.4,9.8,645,19.5,1317
174,순천,2020-10-06,14.5,8.4,652,21.9,1426
174,순천,2020-10-07,14.6,8.5,718,23.2,1414
174,순천,2020-10-08,14.6,7.8,638,23.5,1536
174,순천,2020-10-09,14.1,5.4,626,24,1411
174,순천,2020-10-10,16.4,10.2,700,24,1309
174,순천,2020-10-11,16.7,12.3,531,23.5,1339
174,순천,2020-10-12,17.2,11.7,417,22.9,1541
174,순천,2020-10-13,13.5,7.3,2343,19.8,1224
174,순천,2020-10-14,13.3,5.5,509,20.2,1403
174,순천,2020-10-15,12.8,7.3,2357,21.1,1327
174,순천,2020-10-16,10.6,4.7,433,16.7,1527
174,순천,2020-10-17,12.2,4.6,643,21,1334
174,순천,2020-10-18,12.4,6.6,556,21.1,1511
174,순천,2020-10-19,11.7,5.4,635,21.5,1432
174,순천,2020-10-20,11.8,3.9,634,22.5,1408
174,순천,2020-10-21,12.9,7.5,6,18.9,1245
174,순천,2020-10-22,13.7,10.4,2152,17.5,1457
174,순천,2020-10-23,10.8,8.7,2333,15.3,1404
174,순천,2020-10-24,10.7,6.9,705,15.9,1411
174,순천,2020-10-25,13.4,8.7,2400,19.6,1452
174,순천,2020-10-26,11.1,3.9,654,21.2,1414
174,순천,2020-10-27,12.1,4.3,649,22.6,1446
174,순천,2020-10-28,15.5,9.6,9,21,1506
174,순천,2020-10-29,11.2,2.7,715,18.8,1456
174,순천,2020-10-30,9.5,2.1,649,20.2,1317
174,순천,2020-10-31,9.2,2.2,623,18.9,1507
174,순천,2020-11-01,10.8,5.8,34,13.6,1333
174,순천,2020-11-02,11.3,3.5,2351,17.8,1430
174,순천,2020-11-03,6.5,1.5,303,11.3,1318
174,순천,2020-11-04,4.9,-1,2341,13.5,1508
174,순천,2020-11-05,7.3,-2.6,438,17,1311
174,순천,2020-11-06,11.2,6.5,528,16,1550
174,순천,2020-11-07,14.2,9.5,326,22.3,1356
174,순천,2020-11-08,10.3,5.7,302,17.4,1226
174,순천,2020-11-09,6.7,2.4,2315,13.2,1433
174,순천,2020-11-10,6.9,.5,659,15.2,1338
174,순천,2020-11-11,6.4,-1.1,648,17.2,1407
174,순천,2020-11-12,7.9,-.5,656,19.3,1516
174,순천,2020-11-13,9.6,.7,710,20.9,1404
174,순천,2020-11-14,9.9,1.8,638,19.6,1247
174,순천,2020-11-15,9.8,3.2,637,19.8,1448
174,순천,2020-11-16,12.5,3.7,346,22,1347
174,순천,2020-11-17,16.3,12.2,36,19.1,1136
174,순천,2020-11-18,18.7,15.3,21,20.4,2115
174,순천,2020-11-19,17.5,11.8,2336,22.5,1256
174,순천,2020-11-20,8.2,5.6,2358,11.9,1
174,순천,2020-11-21,7.7,-1.1,710,15.4,1407
174,순천,2020-11-22,8.7,5.6,2400,10.7,537
174,순천,2020-11-23,5.3,2.4,2327,9.6,1515
174,순천,2020-11-24,5.8,1.9,2126,12.3,1507
174,순천,2020-11-25,7.3,2.9,2227,13.3,1414
174,순천,2020-11-26,8.9,6,1920,14.5,1440
174,순천,2020-11-27,6.6,4,2354,9.7,1113
174,순천,2020-11-28,3.6,1.6,2356,6.5,1416
174,순천,2020-11-29,3.4,.6,727,7.8,1311
174,순천,2020-11-30,3.4,-1.4,705,9.2,1312
174,순천,2020-12-01,2.4,-3.4,747,10.2,1513
174,순천,2020-12-02,4.2,-3.5,310,11.1,1454
174,순천,2020-12-03,3.9,0,740,9.2,1340
174,순천,2020-12-04,2.6,-.9,724,7.3,1454
174,순천,2020-12-05,2.6,-3.3,548,9.4,1514
174,순천,2020-12-06,3.1,-3.8,741,10.7,1335
174,순천,2020-12-07,5.2,-1.7,724,10.9,1428
174,순천,2020-12-08,2,-2.5,2351,7.7,1444
174,순천,2020-12-09,1.1,-6,707,11,1459
174,순천,2020-12-10,5,-.3,1,10.6,1433
174,순천,2020-12-11,4.7,-1.1,344,12.9,1303
174,순천,2020-12-12,4.8,-2.5,2400,10.4,1419
174,순천,2020-12-13,2.1,-4.1,749,11.9,1247
174,순천,2020-12-14,-2.9,-5.8,2357,.8,1353
174,순천,2020-12-15,-3.8,-6.6,747,1,1524
174,순천,2020-12-16,-3.9,-8.6,423,.7,1320
174,순천,2020-12-17,-1.4,-6.2,734,4.2,1414
174,순천,2020-12-18,-.1,-6.8,438,7.6,1323
174,순천,2020-12-19,-1.8,-5.1,2322,2.2,1332
174,순천,2020-12-20,-.1,-5.3,102,5,1427
174,순천,2020-12-21,-.9,-7.3,741,7.2,1529
174,순천,2020-12-22,-.7,-6.8,457,7.3,1423
174,순천,2020-12-23,.9,-6.1,415,10.4,1543
174,순천,2020-12-24,3.8,-1.2,44,10.7,1355
174,순천,2020-12-25,.9,-4.8,2341,6.1,1420
174,순천,2020-12-26,1.2,-5.9,159,10.1,1430
174,순천,2020-12-27,3.2,-.8,26,7.4,1154
174,순천,2020-12-28,4.3,-1.2,758,13.4,1420
174,순천,2020-12-29,2.8,-1.9,446,13.9,1235
174,순천,2020-12-30,-6.1,-9,2343,-1,1
174,순천,2020-12-31,-4,-9.3,134,.3,1409
177,홍성,2020-01-01,-.7,-7.2,1,4.6,1335
177,홍성,2020-01-02,1.2,-3.7,250,5.4,1235
177,홍성,2020-01-03,.8,-3.3,2305,6.4,1312
177,홍성,2020-01-04,.6,-4.5,539,8.3,1409
177,홍성,2020-01-05,-.2,-5.9,645,6,1450
177,홍성,2020-01-06,2.5,-1.4,28,4.5,2353
177,홍성,2020-01-07,7.4,4.4,7,15.6,1927
177,홍성,2020-01-08,3.9,2.7,2356,8.5,1
177,홍성,2020-01-09,.8,-3.4,2338,4.4,1457
177,홍성,2020-01-10,-.6,-4.4,718,4.5,1453
177,홍성,2020-01-11,.6,-3,310,5.8,1311
177,홍성,2020-01-12,1.7,-.9,25,5,1309
177,홍성,2020-01-13,-.1,-3.8,2240,2.4,1410
177,홍성,2020-01-14,-.9,-3.9,544,3.2,1422
177,홍성,2020-01-15,-1.8,-5.5,750,3,1448
177,홍성,2020-01-16,-1.5,-5.6,724,3.7,1457
177,홍성,2020-01-17,-1.6,-5.2,652,4,1530
177,홍성,2020-01-18,-.5,-5.8,730,6.8,1525
177,홍성,2020-01-19,2.9,-3,22,7.9,1418
177,홍성,2020-01-20,2.7,-1.5,802,7.1,1356
177,홍성,2020-01-21,-1.2,-6.7,740,4.2,1503
177,홍성,2020-01-22,1.1,-2.4,1,3.2,1731
177,홍성,2020-01-23,3.6,-1.3,705,10.3,1411
177,홍성,2020-01-24,2.2,-1.7,458,8.3,1510
177,홍성,2020-01-25,1.7,-2.7,424,7.6,1517
177,홍성,2020-01-26,4.1,-1.9,412,10.3,1532
177,홍성,2020-01-27,4.9,3.1,2226,7.2,1323
177,홍성,2020-01-28,6,2.5,606,10.1,1543
177,홍성,2020-01-29,5.6,1.9,2357,9.9,1359
177,홍성,2020-01-30,3,-1.7,538,9.8,1244
177,홍성,2020-01-31,2.2,-2.8,2329,6.9,1204
177,홍성,2020-02-01,2.2,-3.7,400,8.2,1412
177,홍성,2020-02-02,1.2,-4.4,745,7.2,1508
177,홍성,2020-02-03,.3,-5,2346,4.5,1305
177,홍성,2020-02-04,-.7,-7.8,623,5.6,1358
177,홍성,2020-02-05,-5.4,-7.9,2334,-.4,1
177,홍성,2020-02-06,-6.2,-10.8,516,-.7,1547
177,홍성,2020-02-07,-1.4,-8.7,256,4,1442
177,홍성,2020-02-08,1,-4.2,2400,4.4,1515
177,홍성,2020-02-09,-.6,-7.4,710,5.4,1455
177,홍성,2020-02-10,3.4,-2.1,2357,11.4,1505
177,홍성,2020-02-11,4.9,-4.9,646,15.1,1400
177,홍성,2020-02-12,6.3,4,551,8.6,1919
177,홍성,2020-02-13,6.4,1.3,2400,9.6,1508
177,홍성,2020-02-14,6.5,1.2,3,13.5,1514
177,홍성,2020-02-15,7.1,-.1,738,14.4,1244
177,홍성,2020-02-16,-.2,-2.7,2245,4.9,6
177,홍성,2020-02-17,-3.6,-5.3,2240,-1.7,1058
177,홍성,2020-02-18,-1.9,-7.6,731,3.5,1643
177,홍성,2020-02-19,1.6,-4.9,714,8.1,1558
177,홍성,2020-02-20,4.2,-2,732,11.7,1437
177,홍성,2020-02-21,6.7,-1,549,13.2,1247
177,홍성,2020-02-22,5.6,2.4,2140,9.7,1237
177,홍성,2020-02-23,2.6,-3.2,628,8.3,1349
177,홍성,2020-02-24,5.9,-3.3,732,14.3,1357
177,홍성,2020-02-25,6.2,5.1,802,7.2,14
177,홍성,2020-02-26,6.4,1.6,2328,12.1,1323
177,홍성,2020-02-27,4.3,-1.2,722,11.2,1607
177,홍성,2020-02-28,4.6,1.5,49,7,1643
177,홍성,2020-02-29,6.9,3,2350,11.7,1412
177,홍성,2020-03-01,4.6,.1,613,9,1130
177,홍성,2020-03-02,4.1,1,2328,7.8,1333
177,홍성,2020-03-03,4.8,-.9,440,12.3,1348
177,홍성,2020-03-04,2.9,.3,1803,6.3,1138
177,홍성,2020-03-05,1.8,-2.8,657,7.6,1359
177,홍성,2020-03-06,2.6,-5.4,606,10.5,1626
177,홍성,2020-03-07,4.4,-1.3,338,11.7,1454
177,홍성,2020-03-08,6.4,-2.3,652,17.3,1607
177,홍성,2020-03-09,7.8,-.5,701,15.8,1330
177,홍성,2020-03-10,6.4,4.6,2359,7.7,1445
177,홍성,2020-03-11,4.4,.9,2357,8.9,1416
177,홍성,2020-03-12,5.6,-1.7,556,13.8,1416
177,홍성,2020-03-13,5,-1.3,2300,10.1,1334
177,홍성,2020-03-14,4.4,-3.6,639,9.3,1318
177,홍성,2020-03-15,5.1,.7,653,10.4,1128
177,홍성,2020-03-16,3,-3.4,653,9.5,1435
177,홍성,2020-03-17,7.3,.1,46,12.4,1546
177,홍성,2020-03-18,10.2,1.4,658,17.4,1459
177,홍성,2020-03-19,9.6,6.9,1945,13.6,548
177,홍성,2020-03-20,9.4,4.1,727,13.8,1156
177,홍성,2020-03-21,12.8,6.9,611,19.1,1348
177,홍성,2020-03-22,10.7,4,628,17.1,1311
177,홍성,2020-03-23,8.7,1.6,519,15.9,1456
177,홍성,2020-03-24,9.1,.3,624,18.1,1341
177,홍성,2020-03-25,11,.2,623,20.2,1447
177,홍성,2020-03-26,12.4,5.6,549,18.7,1207
177,홍성,2020-03-27,10.5,7.1,2358,14,1329
177,홍성,2020-03-28,6.3,1,2353,10.7,1440
177,홍성,2020-03-29,6.4,-2.2,637,15.3,1452
177,홍성,2020-03-30,8.6,.7,610,16.8,1551
177,홍성,2020-03-31,9,-.7,612,18.3,1256
177,홍성,2020-04-01,10.2,4.9,2310,17.1,1306
177,홍성,2020-04-02,8.2,.5,622,15.7,1250
177,홍성,2020-04-03,9.2,2,657,17.1,1409
177,홍성,2020-04-04,8.8,5.6,359,13,1135
177,홍성,2020-04-05,6.9,1.1,603,13.3,1347
177,홍성,2020-04-06,8.1,-1.2,610,15.7,1316
177,홍성,2020-04-07,10,3.9,617,16.1,1402
177,홍성,2020-04-08,8.8,1.6,602,14.2,1144
177,홍성,2020-04-09,8,1.2,419,14,1245
177,홍성,2020-04-10,8.7,1.7,545,15.2,1216
177,홍성,2020-04-11,7.3,1.6,455,13.5,1338
177,홍성,2020-04-12,8.6,-.5,558,17,1352
177,홍성,2020-04-13,10.3,3.5,521,16.9,1641
177,홍성,2020-04-14,11.3,.6,527,19,1335
177,홍성,2020-04-15,11,1.4,514,20.4,1403
177,홍성,2020-04-16,13.6,2.2,603,24,1526
177,홍성,2020-04-17,13,10,2331,18.3,1346
177,홍성,2020-04-18,12.3,7,2356,18.2,1456
177,홍성,2020-04-19,10.3,6.5,38,14.6,1224
177,홍성,2020-04-20,10.4,8.1,2359,14.5,1144
177,홍성,2020-04-21,8,5.4,354,11.6,1017
177,홍성,2020-04-22,7.5,5.9,2237,10.4,1316
177,홍성,2020-04-23,8.8,.4,545,13.4,1154
177,홍성,2020-04-24,10.6,2.8,625,14.9,1406
177,홍성,2020-04-25,13.5,7.9,2349,17.7,1321
177,홍성,2020-04-26,12.3,5,513,18.1,1440
177,홍성,2020-04-27,11.9,3,547,18.1,1348
177,홍성,2020-04-28,12.3,4.7,404,19.3,1236
177,홍성,2020-04-29,13.8,6.4,544,20.8,1429
177,홍성,2020-04-30,16.1,4.7,314,22.8,1449
177,홍성,2020-05-01,20.1,17.3,111,24.8,1428
177,홍성,2020-05-02,20.7,17.5,2358,24.5,1344
177,홍성,2020-05-03,19.1,15.8,109,23.1,1730
177,홍성,2020-05-04,17.7,9.7,2400,24.6,1244
177,홍성,2020-05-05,12.2,8.1,551,17.6,1049
177,홍성,2020-05-06,16.6,8.3,237,26,1549
177,홍성,2020-05-07,19.2,11.8,200,26.3,1605
177,홍성,2020-05-08,17.6,11.9,538,25.5,1313
177,홍성,2020-05-09,14.9,12.7,2151,18.4,1117
177,홍성,2020-05-10,14.4,12,618,17.3,1655
177,홍성,2020-05-11,16.8,12.6,443,22.8,1500
177,홍성,2020-05-12,15,11,2331,19.5,1607
177,홍성,2020-05-13,15.5,8.5,541,21.5,1529
177,홍성,2020-05-14,18.9,10.4,535,26.6,1321
177,홍성,2020-05-15,16.2,14,918,18.9,25
177,홍성,2020-05-16,15.9,14.2,541,18.2,1248
177,홍성,2020-05-17,18.9,13.9,502,26.6,1641
177,홍성,2020-05-18,18.3,12.5,2343,26.8,1438
177,홍성,2020-05-19,14.1,11.1,439,19.5,1434
177,홍성,2020-05-20,14.7,10.8,445,19.5,1800
177,홍성,2020-05-21,16.5,9.1,530,22.3,1607
177,홍성,2020-05-22,18.5,13,307,24.8,1356
177,홍성,2020-05-23,19.6,14.2,558,24.2,1154
177,홍성,2020-05-24,17.6,13.7,2337,21.5,1538
177,홍성,2020-05-25,16.8,13.8,1,21.3,1621
177,홍성,2020-05-26,17.5,14.1,520,24.5,1529
177,홍성,2020-05-27,17.5,11.5,525,23.7,1346
177,홍성,2020-05-28,17.5,11.3,451,22.9,1235
177,홍성,2020-05-29,19.6,12.4,514,26.2,1505
177,홍성,2020-05-30,21.3,14.4,528,27.8,1403
177,홍성,2020-05-31,19.9,14.6,543,25.2,1201
177,홍성,2020-06-01,19.2,14.1,2326,24.6,1248
177,홍성,2020-06-02,17.5,13.3,213,21.4,1535
177,홍성,2020-06-03,21,18.1,507,26.8,1514
177,홍성,2020-06-04,21.1,18.9,2352,26.7,1327
177,홍성,2020-06-05,21.9,18.5,345,28.1,1515
177,홍성,2020-06-06,21.9,17.1,509,29.5,1404
177,홍성,2020-06-07,21.7,17.4,46,27.4,1335
177,홍성,2020-06-08,23.4,16.8,533,31.3,1457
177,홍성,2020-06-09,24.7,17,433,32.7,1534
177,홍성,2020-06-10,24.3,19.3,514,32.6,1358
177,홍성,2020-06-11,24.4,21.1,430,30,1611
177,홍성,2020-06-12,22.8,20.3,536,26.3,1156
177,홍성,2020-06-13,24.9,21.3,254,31.1,1433
177,홍성,2020-06-14,23.1,19.6,2351,28.1,1321
177,홍성,2020-06-15,22.2,18.5,502,27.1,1242
177,홍성,2020-06-16,22.9,19.9,2355,28.3,1454
177,홍성,2020-06-17,22.1,18.3,455,27.8,1326
177,홍성,2020-06-18,21.5,19.3,540,24.3,1412
177,홍성,2020-06-19,23.1,19.5,528,28,1407
177,홍성,2020-06-20,22.7,17.8,509,28.1,1348
177,홍성,2020-06-21,23.7,18.2,543,30.8,1448
177,홍성,2020-06-22,25,18.3,427,32.9,1612
177,홍성,2020-06-23,24.4,20,539,30.1,1412
177,홍성,2020-06-24,22.8,21.5,1658,25.5,419
177,홍성,2020-06-25,21,19.6,2330,22.2,1001
177,홍성,2020-06-26,22.1,19,359,26.2,1425
177,홍성,2020-06-27,22.9,18.7,354,29.1,1423
177,홍성,2020-06-28,22.9,18,517,28.6,1622
177,홍성,2020-06-29,20.9,18.3,317,25.8,1347
177,홍성,2020-06-30,19.6,18.3,2331,20.8,1409
177,홍성,2020-07-01,20.9,17.1,528,25,1255
177,홍성,2020-07-02,22.8,17.9,534,28.7,1553
177,홍성,2020-07-03,22.3,19.3,2352,26.1,1055
177,홍성,2020-07-04,22,19.3,18,27.4,1503
177,홍성,2020-07-05,22.5,18.8,46,26.8,1242
177,홍성,2020-07-06,24.1,20,322,29.4,1351
177,홍성,2020-07-07,23.3,19.4,2335,27.6,1335
177,홍성,2020-07-08,23,18.1,532,29.9,1439
177,홍성,2020-07-09,24.9,19.7,239,32.5,1505
177,홍성,2020-07-10,25.4,22.2,2357,29.5,1349
177,홍성,2020-07-11,25.1,20.2,515,29,1220
177,홍성,2020-07-12,22,19.7,2353,24.6,1
177,홍성,2020-07-13,19,17.9,629,20.4,1407
177,홍성,2020-07-14,19.4,17.4,644,21.1,1708
177,홍성,2020-07-15,21.5,18.5,2358,26.6,1530
177,홍성,2020-07-16,22.3,16.9,552,28.1,1712
177,홍성,2020-07-17,23.5,17.8,536,29.6,1410
177,홍성,2020-07-18,23.8,19.4,230,29.1,1604
177,홍성,2020-07-19,25.6,20.5,440,28.8,1630
177,홍성,2020-07-20,23.7,22.4,2325,28.2,1
177,홍성,2020-07-21,24.5,21.5,553,29.1,1510
177,홍성,2020-07-22,22.9,21.2,2229,25.6,1317
177,홍성,2020-07-23,21.3,20.6,2154,22.4,1142
177,홍성,2020-07-24,21.5,19.3,614,24.2,1748
177,홍성,2020-07-25,23.8,20.3,331,28.3,1706
177,홍성,2020-07-26,23.3,21.1,524,25.4,1606
177,홍성,2020-07-27,24.1,21.6,5,26.5,1458
177,홍성,2020-07-28,23.8,22,335,26.7,1322
177,홍성,2020-07-29,25.3,23.7,1,28.4,1354
177,홍성,2020-07-30,25.2,23.6,307,27.5,1429
177,홍성,2020-07-31,25.8,23.7,524,28.9,1526
177,홍성,2020-08-01,26,24.5,435,28.7,1029
177,홍성,2020-08-02,27.1,23.3,1552,28.9,1141
177,홍성,2020-08-03,26,23.5,1522,27.4,920
177,홍성,2020-08-04,28.1,26.2,2319,30.9,1733
177,홍성,2020-08-05,27.6,25.5,559,32,1337
177,홍성,2020-08-06,24.5,22.4,2337,27.8,125
177,홍성,2020-08-07,22.8,21.3,619,24.3,1834
177,홍성,2020-08-08,24.4,22.7,430,26.6,1528
177,홍성,2020-08-09,26.3,24.8,131,28,1438
177,홍성,2020-08-10,27,24.5,2327,29.7,1034
177,홍성,2020-08-11,24.7,23.6,2206,26.6,1307
177,홍성,2020-08-12,26.5,23.6,202,29.7,1509
177,홍성,2020-08-13,28.2,25.5,233,31.5,1455
177,홍성,2020-08-14,27.7,26.5,2213,30.1,1307
177,홍성,2020-08-15,27.4,26.1,2330,29.9,1558
177,홍성,2020-08-16,27.7,25.8,213,30.7,1427
177,홍성,2020-08-17,27.9,23.5,2400,32.4,1509
177,홍성,2020-08-18,26.9,23.1,125,32.5,1634
177,홍성,2020-08-19,26.6,21.7,241,32.5,1353
177,홍성,2020-08-20,26.9,23.1,109,33.1,1450
177,홍성,2020-08-21,27,22.1,457,32.3,1317
177,홍성,2020-08-22,26.4,23.1,2358,30.5,1153
177,홍성,2020-08-23,25.7,22.1,607,31.7,1508
177,홍성,2020-08-24,27.2,21.4,549,32.1,1311
177,홍성,2020-08-25,29.1,23.1,617,34.7,1330
177,홍성,2020-08-26,28.3,24.4,236,33,1210
177,홍성,2020-08-27,27.6,25,531,30.5,1326
177,홍성,2020-08-28,28.1,25.6,11,32.5,1523
177,홍성,2020-08-29,26.3,24,539,30.4,1159
177,홍성,2020-08-30,26.8,24.6,442,31.1,1645
177,홍성,2020-08-31,26.6,23.5,2347,31.2,1232
177,홍성,2020-09-01,25.5,22,625,29.6,1431
177,홍성,2020-09-02,24.3,23.1,2213,25.8,1110
177,홍성,2020-09-03,23.6,21.4,735,26.2,1327
177,홍성,2020-09-04,23.5,19.3,552,28.1,1424
177,홍성,2020-09-05,22.2,17.6,449,26.1,1351
177,홍성,2020-09-06,20.6,18,436,23.4,1521
177,홍성,2020-09-07,20.2,17.6,228,23.1,2108
177,홍성,2020-09-08,23.9,21.5,2320,27.1,1359
177,홍성,2020-09-09,21.8,19.2,2318,25.6,1409
177,홍성,2020-09-10,22.3,17.3,556,28.7,1317
177,홍성,2020-09-11,21.1,18,602,24.5,1154
177,홍성,2020-09-12,19.2,17.7,320,20.3,1715
177,홍성,2020-09-13,20.7,17.3,2325,25.4,1518
177,홍성,2020-09-14,20.7,15.8,537,26.2,1502
177,홍성,2020-09-15,21.9,16.7,631,28.2,1458
177,홍성,2020-09-16,20.3,19.1,2327,23.7,1002
177,홍성,2020-09-17,21.3,18.3,2319,24.2,1341
177,홍성,2020-09-18,21.5,17.5,636,25.9,1320
177,홍성,2020-09-19,21.1,16.3,2359,25.4,1323
177,홍성,2020-09-20,19.1,13,2323,25.5,1336
177,홍성,2020-09-21,17.1,10.5,529,23.7,1406
177,홍성,2020-09-22,18.5,12.9,621,24.3,1331
177,홍성,2020-09-23,18.4,13.6,635,23,1403
177,홍성,2020-09-24,19.8,15.4,652,24.7,1337
177,홍성,2020-09-25,20,13.3,615,25.3,1446
177,홍성,2020-09-26,19.1,13.8,339,24,1445
177,홍성,2020-09-27,18.5,12.7,603,24.7,1314
177,홍성,2020-09-28,18,11,606,26.2,1514
177,홍성,2020-09-29,17.7,12.1,630,24.3,1225
177,홍성,2020-09-30,18.1,13.1,622,24.4,1311
177,홍성,2020-10-01,18.3,14.3,203,23.5,1337
177,홍성,2020-10-02,19.2,13.7,454,23.2,1332
177,홍성,2020-10-03,19.1,16.8,713,22.3,1501
177,홍성,2020-10-04,17.6,12.9,2343,22.1,1358
177,홍성,2020-10-05,13.2,6.9,612,19.1,1249
177,홍성,2020-10-06,12.9,6.4,634,19.6,1344
177,홍성,2020-10-07,14.6,8.9,431,20.6,1448
177,홍성,2020-10-08,15.5,10.1,601,21.9,1442
177,홍성,2020-10-09,16.2,9.3,53,22.5,1342
177,홍성,2020-10-10,15.8,9.9,409,21.5,1325
177,홍성,2020-10-11,15.1,9.2,710,19.3,1134
177,홍성,2020-10-12,15.5,9.5,2357,22.7,1355
177,홍성,2020-10-13,12.1,6.3,636,18.2,1234
177,홍성,2020-10-14,12.4,6.3,2358,19.4,1317
177,홍성,2020-10-15,10.3,4,338,17.4,1456
177,홍성,2020-10-16,10.3,4.8,443,16,1507
177,홍성,2020-10-17,11.6,6,2400,19,1324
177,홍성,2020-10-18,11.7,2.9,655,20.1,1344
177,홍성,2020-10-19,12.4,5.2,607,21.1,1503
177,홍성,2020-10-20,11.8,5.4,512,21.7,1427
177,홍성,2020-10-21,13.1,8.4,457,17.6,1539
177,홍성,2020-10-22,13.2,9,252,19.4,1156
177,홍성,2020-10-23,10.3,5.5,701,14.1,1307
177,홍성,2020-10-24,8.9,2.4,638,14.2,1507
177,홍성,2020-10-25,11.2,4.6,239,19.1,1356
177,홍성,2020-10-26,11.1,4,556,19.3,1318
177,홍성,2020-10-27,12.4,5,320,20.3,1252
177,홍성,2020-10-28,13.6,8.5,2126,19,1233
177,홍성,2020-10-29,9.1,2,540,17.8,1422
177,홍성,2020-10-30,9.5,1.3,730,18.2,1427
177,홍성,2020-10-31,11.8,2.5,557,19,1315
177,홍성,2020-11-01,13.4,12,100,14.9,639
177,홍성,2020-11-02,10.6,5.4,2303,16.6,1242
177,홍성,2020-11-03,7,2.6,716,10.9,45
177,홍성,2020-11-04,4.6,-1.4,647,11.3,1409
177,홍성,2020-11-05,7.6,-1.3,716,14.6,1504
177,홍성,2020-11-06,12.8,7.6,503,17.1,1503
177,홍성,2020-11-07,14.5,9,2253,18.9,1252
177,홍성,2020-11-08,10.5,4.3,2358,14,100
177,홍성,2020-11-09,6.2,-1.4,550,12.1,1443
177,홍성,2020-11-10,7.1,.3,717,13.5,1353
177,홍성,2020-11-11,7.2,.2,514,15.8,1415
177,홍성,2020-11-12,8.2,-.5,730,18.5,1355
177,홍성,2020-11-13,9.4,2.6,449,17.1,1339
177,홍성,2020-11-14,9.7,5.2,2346,18.7,1443
177,홍성,2020-11-15,9.2,2.7,535,17.9,1219
177,홍성,2020-11-16,9.3,3.1,619,16.6,1357
177,홍성,2020-11-17,13.6,5.2,309,20,1355
177,홍성,2020-11-18,17.7,13,418,20.6,1352
177,홍성,2020-11-19,15.4,9.6,2352,22.3,708
177,홍성,2020-11-20,6.1,4,2355,9.5,1
177,홍성,2020-11-21,6.7,.1,340,13.7,1425
177,홍성,2020-11-22,7.3,3.6,2400,9.5,1331
177,홍성,2020-11-23,3.4,-.8,2339,7.5,1358
177,홍성,2020-11-24,3.8,-1,17,9,1444
177,홍성,2020-11-25,4.2,-2,700,10.9,1348
177,홍성,2020-11-26,6.2,1.7,747,10.7,1501
177,홍성,2020-11-27,5.5,2.9,142,8.6,1255
177,홍성,2020-11-28,2.8,.9,2400,4.7,1300
177,홍성,2020-11-29,1.2,-1,342,3.9,1907
177,홍성,2020-11-30,.3,-4,726,6.3,1328
177,홍성,2020-12-01,.5,-4.9,739,6,1439
177,홍성,2020-12-02,2.9,-1.4,2326,7.8,1458
177,홍성,2020-12-03,1,-2.4,2259,6,1309
177,홍성,2020-12-04,-.5,-5,643,5.9,1428
177,홍성,2020-12-05,1.6,-3.1,527,7.5,1201
177,홍성,2020-12-06,3.4,-.9,1,10,1407
177,홍성,2020-12-07,3.8,.8,532,7.5,1234
177,홍성,2020-12-08,-.1,-4.2,2400,5.1,1327
177,홍성,2020-12-09,.9,-6.5,737,6.5,1245
177,홍성,2020-12-10,4.8,.6,2400,10.3,1445
177,홍성,2020-12-11,6.2,.2,142,11,1250
177,홍성,2020-12-12,3.1,-2.5,2350,7.6,1225
177,홍성,2020-12-13,.4,-3.4,215,7.3,1333
177,홍성,2020-12-14,-3.9,-5.5,1828,-2.2,1
177,홍성,2020-12-15,-5.1,-8.6,712,-1.5,1357
177,홍성,2020-12-16,-5.7,-11.5,519,-1.6,1502
177,홍성,2020-12-17,-4.1,-10.1,750,1.4,1430
177,홍성,2020-12-18,.7,-3.7,2356,3.6,1145
177,홍성,2020-12-19,-3.9,-9.1,707,.3,1437
177,홍성,2020-12-20,-2.9,-7.8,508,3,1510
177,홍성,2020-12-21,-.6,-5.4,10,4.2,1422
177,홍성,2020-12-22,1.6,-3.4,138,8.2,1314
177,홍성,2020-12-23,4.2,-3.4,301,9,1210
177,홍성,2020-12-24,4.5,1.5,2342,8.4,425
177,홍성,2020-12-25,.5,-3.2,2255,5.4,1447
177,홍성,2020-12-26,2.9,-3.9,59,9.4,1422
177,홍성,2020-12-27,3.6,-3.3,813,10.8,1403
177,홍성,2020-12-28,4.7,-.9,212,12.1,1424
